Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Raphael Assuncao,+165,Marlon Moraes,-215,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Raphael Assuncao,-270,Rob Font,+190,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Raphael Assuncao,-280,Matthew Lopez,+200,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
Raphael Assuncao,+160,Marlon Moraes,-210,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Raphael Assuncao,-120,Aljamain Sterling,-120,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Raphael Assuncao,+285,T.J. Dillashaw,-405,UFC 200: Tate vs. Nunes,Jul 9th 2016
Raphael Assuncao,-350,Bryan Caraway,+250,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Raphael Assuncao,-230,Pedro Munhoz,+170,UFC 170: Rousey vs. McMann,Feb 22nd 2014
Raphael Assuncao,+120,Cody Garbrandt,-140,UFC 250: Nunes vs. Spencer,Jun 6th 2020
Raphael Assuncao,+185,T.J. Dillashaw,-265,UFC Fight Night 29: Maia vs. Shields,Oct 9th 2013
Raphael Assuncao,-420,Vaughan Lee,+300,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Raphael Assuncao,+160,Mike Easton,-210,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
Raphael Assuncao,-200,Issei Tamura,+170,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Raphael Assuncao,-145,Johnny Eduardo,+115,UFC 134: Silva vs. Okami,Aug 27th 2011
Raphael Assuncao,+135,Erik Koch,-165,UFC 128: Shogun vs. Jones,Mar 19th 2011
Scott Askham,-165,Brad Scott,+125,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Scott Askham,-140,Jack Hermansson,+100,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Scott Askham,-300,Chris Dempsey,+220,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Scott Askham,-130,Krzysztof Jotko,-110,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Scott Askham,-245,Antonio Dos Santos Jr.,+175,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Scott Askham,+100,Magnus Cedenblad,-140,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Cyril Asker,+150,Tai Tuivasa,-190,UFC 221: Romero vs. Rockhold,Feb 10th 2018
Cyril Asker,-245,Hu Yaozong,+175,UFC Fight Night 122: Bisping vs. Gastelum,Nov 25th 2017
Cyril Asker,+165,Walt Harris,-215,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Cyril Asker,+135,Dmitrii Smoliakov,-175,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Cyril Asker,+150,Jared Cannonier,-190,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Askar Askar,+275,Cody Stamann,-365,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Khusein Askhabov,-235,Jamall Emmers,+200,UFC Fight Night 219,Feb 18th 2023
Askar Askarov,-200,Kai Kara-France,+170,UFC Fight Night 207,Mar 26th 2022
Askar Askarov,+130,Joseph Benavidez,-150,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Askar Askarov,+155,Alexandre Pantoja,-180,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Askar Askarov,-200,Tim Elliott,+160,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
Askar Askarov,-175,Brandon Moreno,+135,UFC on ESPN+ 17: Rodriguez vs. Stephens,Sep 21st 2019
Yanal Ashmouz,-110,Trevor Peek,-110,UFC,Sep 7th 2024
Yanal Ashmouz,-133,Chris Duncan,+100,UFC 292,Jul 22nd 2023
Cesar Arzamendia,-110,Damien Brown,-130,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Antonio Arroyo,+165,Joaquin Buckley,-190,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Antonio Arroyo,-175,Deron Winn,+150,UFC Fight Night 183: Thompson vs. Neal,Dec 19th 2020
Antonio Arroyo,+145,Eryk Anders,-170,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Antonio Arroyo,-120,Andre Muniz,-120,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Matt Arroyo,-170,Dan Cramer,+140,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Matt Arroyo,-150,Matt Brown,+120,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
Akbarh Arreola,+335,Jake Matthews,-505,UFC 193: Rousey vs. Holm,Nov 14th 2015
Akbarh Arreola,+200,Francisco Trinaldo,-280,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Akbarh Arreola,+160,Yves Edwards,-210,UFC Fight Night 57: Edgar vs. Swanson,Nov 22nd 2014
Dan Argueta,+163,Jean Matsumoto,-225,UFC,Apr 6th 2024
Dan Argueta,-225,Miles Johns,+163,UFC on ESPN 53,Sep 23rd 2023
Austin Arnett,+195,Shane Young,-275,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Austin Arnett,+180,Humberto Bandenay,-260,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
Austin Arnett,+280,Hakeem Dawodu,-400,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Austin Arnett,+150,Cory Sandhagen,-190,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Garrett Armfield,-192,Brady Hiestand,+160,UFC,Jun 15th 2024
Garrett Armfield,+110,Brad Katona,-130,UFC 297,Jan 21st 2024
Garrett Armfield,-175,Toshiomi Kazama,+150,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Garrett Armfield,-155,Jose Johnson,+135,UFC Fight Night 220,Feb 25th 2023
Garrett Armfield,+165,Christian Rodriguez,-200,UFC Fight Night 213,Oct 29th 2022
Garrett Armfield,+385,David Onama,-500,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Alice Ardelean,+180,Shauna Bannon,-230,UFC,Jul 27th 2024
Julio Arce,-560,Herbert Burns,+410,UFC,Mar 31st 2024
Julio Arce,+130,Montel Jackson,-150,UFC 281,Nov 12th 2022
Julio Arce,-160,Daniel Santos,+140,UFC 273,Apr 9th 2022
Julio Arce,+105,Song Yadong,-125,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Julio Arce,-180,Andre Ewell,+155,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Julio Arce,+125,Hakeem Dawodu,-165,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Julio Arce,-400,Julian Erosa,+280,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Julio Arce,-165,Sheymon Moraes,+125,UFC 230: Cormier vs. Lewis,Nov 3rd 2018
Julio Arce,-230,Daniel Teymur,+170,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Julio Arce,-180,Dan Ige,+140,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Andrei Arlovski,+225,Martin Buday,-278,UFC,Jun 29th 2024
Andrei Arlovski,+120,Waldo Cortes-Acosta,-142,UFC,Jan 13th 2024
Andrei Arlovski,+105,Don'tale Mayes,-125,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
Andrei Arlovski,+111,Marcos Rogerio,-131,UFC Fight Night 213,Oct 29th 2022
Andrei Arlovski,-300,Jared Vanderaa,+250,UFC 271,Feb 12th 2022
Andrei Arlovski,-160,Carlos Felipe,+140,UFC Fight Night: Ladd vs. Dumont,Oct 16th 2021
Andrei Arlovski,+235,Tom Aspinall,-275,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Andrei Arlovski,+220,Tanner Boser,-260,UFC on ESPN+ 40: Santos vs. Teixeira,Nov 7th 2020
Andrei Arlovski,+130,Jairzinho Rozenstruik,-170,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Andrei Arlovski,+165,Ben Rothwell,-215,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Andrei Arlovski,-110,Augusto Sakai,-130,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
Andrei Arlovski,+150,Walt Harris,-175,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Andrei Arlovski,-215,Shamil Abdurakhimov,+165,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Andrei Arlovski,+185,Tai Tuivasa,-265,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Andrei Arlovski,+160,Junior Albini,-210,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
Andrei Arlovski,+150,Marcin Tybura,-190,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Andrei Arlovski,+250,Francis Ngannou,-350,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Andrei Arlovski,+160,Josh Barnett,-210,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Andrei Arlovski,+160,Alistair Overeem,-210,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Andrei Arlovski,+185,Stipe Miocic,-265,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Andrei Arlovski,-180,Frank Mir,+140,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Andrei Arlovski,+285,Travis Browne,-405,UFC 187: Johnson vs. Cormier,May 23rd 2015
Andrei Arlovski,+180,Antonio Silva,-260,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Andrei Arlovski,-140,Brendan Schaub,+100,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Andrei Arlovski,-130,Chase Sherman,+110,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
Andrei Arlovski,+175,Philipe Lins,-205,UFC on ESPN+ 29: Smith vs. Teixeira,May 13th 2020
Andrei Arlovski,+290,Stefan Struve,-380,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Andrei Arlovski,-390,Jake O Brien,+300,UFC 82: Pride Of A Champion,Mar 1st 2008
Felipe Arantes,-175,Yadong Song,+135,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Felipe Arantes,+190,Josh Emmett,-270,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
Felipe Arantes,+165,Erik Perez,-215,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Felipe Arantes,-180,Jerrod Sanders,+140,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Felipe Arantes,-175,Yves Jabouin,+135,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Felipe Arantes,+115,Andre Fili,-155,UFC 179: Aldo vs. Mendes II,Oct 25th 2014
Felipe Arantes,+110,Maximo Blanco,-150,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Felipe Arantes,-180,Edimilson Souza,+150,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Felipe Arantes,-160,Godofredo Castro,+120,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jun 8th 2013
Felipe Arantes,-170,Milton Vieira,+130,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
Felipe Arantes,+175,Antonio Carvalho,-225,UFC 142: Aldo vs. Mendes,Jan 14th 2012
Igor Araujo,+185,Sean Strickland,-265,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Igor Araujo,-165,George Sullivan,+125,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Igor Araujo,-190,Danny Mitchell,+150,UFC Fight Night 37: Gustafsson vs. Manuwa,Mar 8th 2014
Viviane Araujo,+125,Jasmine Jasudavicius,-150,UFC,Jul 13th 2024
Viviane Araujo,+200,Natalia Silva,-275,UFC Fight Night,Feb 4th 2024
Viviane Araujo,+110,Jennifer Maia,-150,UFC Fight Night,Oct 15th 2023
Viviane Araujo,-110,Amanda Ribas,-110,UFC 285,Mar 4th 2023
Viviane Araujo,+145,Alexa Grasso,-170,UFC Fight Night 212,Oct 15th 2022
Viviane Araujo,+125,Andrea Lee,-145,UFC Fight Night 208,May 14th 2022
Viviane Araujo,+115,Alexa Grasso,-140,UFC 270,Jan 22nd 2022
Viviane Araujo,+115,Katlyn Chookagian,-135,UFC 262: Oliveira vs. Chandler,May 15th 2021
Viviane Araujo,-225,Roxanne Modafferi,+190,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Viviane Araujo,-110,Montana de La Rosa,-110,UFC on ESPN+ 34: Overeem vs. Sakai,Sep 5th 2020
Viviane Araujo,-200,Jessica Eye,+160,UFC 245: Usman vs. Covington,Dec 14th 2019
Viviane Araujo,-245,Alexis Davis,+175,UFC 240: Holloway vs. Edgar,Jul 27th 2019
Shinsho Anzai,+280,Jake Matthews,-400,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Shinsho Anzai,+170,Luke Jumeau,-230,UFC Fight Night 117: Saint Preux vs. Okami,Sep 22nd 2017
Shinsho Anzai,-130,Roger Zapata,-110,UFC Fight Night 75: Nelson vs. Barnett,Sep 26th 2015
Magomed Ankalaev,-250,Aleksandar Rakir,+195,UFC,Oct 26th 2024
Magomed Ankalaev,-380,Johnny Walker,+300,UFC,Jan 13th 2024
Magomed Ankalaev,-450,Johnny Walker,+300,UFC 294,Oct 21st 2023
Magomed Ankalaev,-200,Jan Brachowicz,+170,UFC 282,Dec 10th 2022
Magomed Ankalaev,-400,Anthony Smith,+300,UFC 277: Pena vs. Nunes 2,Jul 30th 2022
Magomed Ankalaev,-158,Thiago Santos,+134,UFC,Mar 12th 2022
Magomed Ankalaev,-290,Volkan Oezdemir,+235,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Magomed Ankalaev,-240,Nikita Krylov,+205,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Magomed Ankalaev,-310,Ion Cutelaba,+260,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Magomed Ankalaev,-175,Dalcha Lungiambula,+135,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Magomed Ankalaev,-245,Klidson Farias de Abreu,+175,UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019
Magomed Ankalaev,-350,Marcin Prachnio,+250,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Magomed Ankalaev,-410,Paul Craig,+290,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Gadzhimurad Antigulov,+170,Maxim Grishin,-200,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
Gadzhimurad Antigulov,-125,Paul Craig,+105,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Gadzhimurad Antigulov,+130,Michal Oleksiejczuk,-170,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Gadzhimurad Antigulov,-145,Ion Cutelaba,+105,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Gadzhimurad Antigulov,-260,Joachim Christensen,+180,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Collin Anglin,+250,Sean Woodson,-300,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Collin Anglin,-160,Melsik Baghdasaryan,+140,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Azunna Anyanwu,+235,Justin Ledet,-315,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Chad Anheliger,+120,Charalampos Grigoriou,-142,UFC,Mar 16th 2024
Chad Anheliger,+140,Jose Johnson,-188,UFC,Nov 18th 2023
Chad Anheliger,+215,Heili Alateng,-255,UFC 279,Sep 10th 2022
Chad Anheliger,-300,Jesse Strader,+250,UFC,Feb 19th 2022
Reese Andy,+315,Matt Hamill,-410,UFC 92: The Ultimate 2008,Dec 27th 2008
Dylan Andrews,-130,Brad Scott,-110,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Dylan Andrews,-130,Sam Alvey,-110,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Dylan Andrews,-120,Clint Hester,-120,UFC Fight Night 33: Hunt vs. Bigfoot,Dec 6th 2013
Dylan Andrews,-265,Papy Abedi,+185,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Dylan Andrews,-160,Jimmy Quinlan,+120,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Viscardi Andrade,-135,Richard Walsh,-105,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Viscardi Andrade,-105,Gasan Umalatov,-135,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Viscardi Andrade,-185,Nicholas Musoke,+145,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Jessica Andrade,+124,Natalia Silva,-148,UFC,Sep 7th 2024
Jessica Andrade,-175,Marina Rodriguez,+145,UFC,Apr 13th 2024
Jessica Andrade,+150,Mackenzie Dern,-180,UFC,Nov 12th 2023
Jessica Andrade,+350,Tatiana Suarez,-450,UFC,Aug 6th 2023
Jessica Andrade,-175,Xiaonan Yan,+150,UFC Fight Night 225,May 6th 2023
Jessica Andrade,-190,Erin Blanchfield,+165,UFC Fight Night 219,Feb 18th 2023
Jessica Andrade,-500,Lauren Murphy,+385,UFC 283,Jan 21st 2023
Jessica Andrade,-115,Manon Fiorot,-115,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Jessica Andrade,-200,Amanda Lemos,+170,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
Jessica Andrade,-230,Cynthia Calvillo,+195,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Jessica Andrade,-190,Katlyn Chookagian,+165,UFC on ESPN+ 38: Ortega vs. The Korean Zombie,Oct 17th 2020
Jessica Andrade,+145,Rose Namajunas,-170,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Jessica Andrade,-200,Weili Zhang,+170,UFC on ESPN+ 15: Andrade vs. Zhang,Aug 31st 2019
Jessica Andrade,-120,Rose Namajunas,+100,UFC 237: Namajunas vs. Andrade,May 11th 2019
Jessica Andrade,-280,Karolina Kowalkiewicz,+240,UFC 228: Woodley vs. Till,Sep 8th 2018
Jessica Andrade,-290,Tecia Torres,+210,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Jessica Andrade,+185,Claudia Gadelha,-265,UFC Fight Night 117: Saint Preux vs. Okami,Sep 22nd 2017
Jessica Andrade,+125,Joanna Jedrzejczyk,-165,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Jessica Andrade,-245,Angela Hill,+175,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Jessica Andrade,-140,Joanne Calderwood,+100,UFC 203: Miocic vs. Overeem,Sep 10th 2016
Jessica Andrade,+160,Jessica Penne,-210,UFC 199: Rockhold vs. Bisping II,Jun 4th 2016
Jessica Andrade,-260,Raquel Pennington,+180,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Jessica Andrade,-315,Sarah Moras,+235,UFC Fight Night 71: Mir vs. Duffee,Jul 15th 2015
Jessica Andrade,-190,Marion Reneau,+150,UFC Fight Night 61: Bigfoot vs. Mir,Feb 22nd 2015
Jessica Andrade,-195,Larissa Moreira Pacheco,+155,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Jessica Andrade,-170,Raquel Pennington,+130,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Jessica Andrade,+275,Valentina Shevchenko,-335,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
Jessica Andrade,+125,Rosi Sexton,-165,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Jessica Andrade,+435,Liz Carmouche,-705,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Megan Anderson,+700,Amanda Nunes,-1000,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Megan Anderson,-300,Zarah Fairn Dos Santos,+220,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Megan Anderson,-165,Felicia Spencer,+125,UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019
Megan Anderson,-110,Cat Zingano,-110,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Megan Anderson,+135,Holly Holm,-175,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Corey Anderson,+155,Johnny Walker,-195,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Corey Anderson,-110,Ilir Latifi,-110,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Corey Anderson,+220,Glover Teixeira,-300,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Corey Anderson,+125,Ovince St. Preux,-165,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Corey Anderson,-120,Jimi Manuwa,-120,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Corey Anderson,-475,Sean O'Connell,+325,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Corey Anderson,-185,Mauricio Rua,+145,UFC 198: Werdum vs. Miocic,May 14th 2016
Corey Anderson,-230,Tom Lawlor,+170,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Corey Anderson,-385,Fabio Maldonado,+265,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Corey Anderson,+125,Jan Blachowicz,-165,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Corey Anderson,-230,Gian Villante,+170,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Corey Anderson,-385,Justin Jones,+265,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Corey Anderson,-160,Matt van Buren,+120,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Corey Anderson,-145,Jan Blachowicz,+105,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Eryk Anders,-125,Jamie Pickett,+105,UFC,Mar 2nd 2024
Eryk Anders,+128,Marc-Andre Barriault,-148,UFC 289,Jun 10th 2023
Eryk Anders,+190,Kyle Daukaus,-225,UFC Fight Night 214,Dec 3rd 2022
Eryk Anders,-110,Jun Yong Park,-110,UFC Fight Night 2010,May 21st 2022
Eryk Anders,+105,Andre Muniz,-125,UFC 269,Dec 11th 2021
Eryk Anders,-165,Roman Dolidze,+140,UFC Fight Night: Holloway vs. Rodriguez,Nov 13th 2021
Eryk Anders,-110,Darren Stewart,-110,UFC 263: Adesanya vs. Vettori 2,Jun 12th 2021
Eryk Anders,-170,Antonio Arroyo,+145,UFC Fight Night 182: Felder vs. dos Anjos,Nov 14th 2020
Eryk Anders,-110,Krzysztof Jotko,-110,UFC on ESPN 8: Overeem vs. Harris,May 16th 2020
Eryk Anders,-150,Gerald Meerschaert,+110,UFC on ESPN+ 19: Joanna vs. Waterson,Oct 12th 2019
Eryk Anders,-245,Vinicius Moreira,+175,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Eryk Anders,-165,Khalil Rountree,+125,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Eryk Anders,-165,Elias Theodorou,+125,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Eryk Anders,+110,Thiago Santos,-150,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Eryk Anders,-280,Tim Williams,+200,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Eryk Anders,-300,Lyoto Machida,+220,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Eryk Anders,-315,Markus Perez,+235,UFC Fight Night 123: Swanson vs. Ortega,Dec 9th 2017
Eryk Anders,-120,Rafael Natal,-110,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Eryk Anders,+160,Darren Stewart,-185,UFC Fight Night 187: Edwards vs. Muhammad,Mar 13th 2021
Makwan Amirkhani,+285,Jack Shore,-350,UFC 286,Mar 18th 2023
Makwan Amirkhani,+160,Jonathan Pearce,-185,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Makwan Amirkhani,-110,Mike Grundy,-110,UFC Fight Night 205,Mar 19th 2022
Makwan Amirkhani,+250,Lerone Murphy,-300,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Makwan Amirkhani,-305,Kamuela Kirk,+225,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Makwan Amirkhani,+155,Edson Barboza,-180,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Makwan Amirkhani,-155,Danny Henry,+115,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Makwan Amirkhani,+145,Shane Burgos,-185,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Makwan Amirkhani,+105,Chris Fishgold,-145,UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019
Makwan Amirkhani,+170,Jason Knight,-230,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Makwan Amirkhani,-130,Arnold Allen,-110,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Makwan Amirkhani,-165,Mike Wilkinson,+125,UFC Fight Night 84: Silva vs. Bisping,Feb 27th 2016
Makwan Amirkhani,-265,Masio Fullen,+185,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Makwan Amirkhani,-115,Andy Ogle,-125,UFC on FOX 14: Gustafsson vs. Johnson,Jan 24th 2015
Hyder Amil,+175,Jeongyeong Lee,-250,UFC Fight Night,Jul 21st 2024
Hyder Amil,-175,Fernie Garcia,+138,UFC,Feb 10th 2024
Jaqueline Amorim,-500,Vanessa Demopoulos,+380,UFC,Sep 7th 2024
Jaqueline Amorim,-115,Cory McKenna,-105,UFC,Mar 16th 2024
Jaqueline Amorim,-333,Montserrat Ruiz,+250,UFC Fight Night 226,Aug 12th 2023
Alen Amedovski,+250,Joe Pyfer,-300,UFC Fight Night 211,Sep 17th 2022
Alen Amedovski,+185,Joseph Holmes,-220,UFC Fight Night 2010,May 21st 2022
Alen Amedovski,-175,Hu Yaozong,+150,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Alen Amedovski,-190,John Phillips,+150,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Alen Amedovski,-110,Krzysztof Jotko,-130,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Adlan Amagov,-140,T.J. Waldburger,+100,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Adlan Amagov,-155,Chris Spang,+115,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Warlley Alves,+154,Abus Magomedov,-185,UFC,May 18th 2024
Warlley Alves,+325,Ikram Aliskerov,-400,UFC 294,Oct 21st 2023
Warlley Alves,-110,Nicolas Dalby,-110,UFC 283,Jan 21st 2023
Warlley Alves,+165,Jack Della Maddalena,-200,UFC 270,Jan 22nd 2022
Warlley Alves,-205,Jeremiah Wells,+165,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Warlley Alves,-115,Mounir Lazzez,-115,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Warlley Alves,-180,Randy Brown,+140,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Warlley Alves,-160,Sergio Moraes,+140,UFC 237: Namajunas vs. Andrade,May 11th 2019
Warlley Alves,-230,James Krause,+170,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Warlley Alves,-260,Sultan Aliev,+180,UFC 224: Nunes vs. Pennington,May 12th 2018
Warlley Alves,-315,Salim Touahri,+235,UFC Fight Night 118: Cerrone vs. Till,Oct 21st 2017
