Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Bernardo Magalhaes,+160,Henry Martinez,-195,UFC on FX 3: Johnson vs. McCall,Jun 8th 2012
Vinny Magalhaes,+1100,Gordon Ryan,-2000,UFC Fight Pass Invitational 3,Dec 15th 2022
Vinny Magalhaes,-305,Anthony Perosh,+225,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Vinny Magalhaes,+220,Phil Davis,-300,UFC 159: Jones vs. Sonnen,Apr 27th 2013
Vinny Magalhaes,+160,Igor Pokrajac,-210,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Vinny Magalhaes,-110,Eliot Marshall,-120,UFC 97: Redemption,Apr 18th 2009
Vinny Magalhaes,-175,Ryan Bader,+145,UFC: The Ultimate Fighter 8 Finale,Dec 13th 2008
Arjan Bhullar,-110,Juan Adams,-130,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Arjan Bhullar,-175,Marcelo Golm,+135,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Arjan Bhullar,-150,Adam Wieczorek,+110,UFC on FOX 29: Poirier vs. Gaethje,Apr 14th 2018
Arjan Bhullar,-190,Luis Henrique,+150,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Matt Bessette,-180,Steven Peterson,+140,UFC: The Ultimate Fighter 27 Finale: Tavares vs. Adesanya,Jul 6th 2018
Matt Bessette,+165,Enrique Barzola,-215,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Leonardo Mafra,+150,Stevie Ray,-190,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Leonardo Mafra,-150,Cain Carrizosa,+110,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Mark Madsen,+140,Jared Gordon,-188,UFC,Nov 12th 2023
Mark Madsen,-150,Vinc Pichel,+130,UFC 273,Apr 9th 2022
Mark Madsen,+165,Vinc Pichel,-200,UFC 271,Feb 12th 2022
Mark Madsen,-250,Clay Guida,+210,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Mark Madsen,-750,Austin Hubbard,+450,UFC 248: Adesanya vs. Romero,Mar 7th 2020
Mark Madsen,-400,Danilo Belluardo,+280,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Leo Kuntz,+140,Tae Hyun Bang,-180,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Kiichi Kunimoto,+180,Zak Ottow,-260,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
Kiichi Kunimoto,+225,Neil Magny,-305,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Kiichi Kunimoto,-210,Richard Walsh,+160,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Kiichi Kunimoto,+225,Daniel Sarafian,-305,UFC 174: Johnson vs. Bagautinov,Jun 14th 2014
Kiichi Kunimoto,+140,Luiz Dutra Jr.,-180,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
Aleksei Kunchenko,-180,Gilbert Burns,+140,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Michael Kuiper,-300,Brad Scott,+220,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Michael Kuiper,+105,Tom Lawlor,-145,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Michael Kuiper,-105,Jared Hamman,-135,UFC 150: Henderson vs. Edgar II,Aug 11th 2012
Anton Kuivanen,+165,Michael Chiesa,-215,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Anton Kuivanen,-150,Mitch Clarke,+130,UFC 149: Faber vs. Barao,Jul 21st 2012
Steve Lopez,-115,Waylon Lowe,-115,UFC 119: Mir vs. Cro Cop,Sep 25th 2010
Steve Lopez,+370,Jim Miller,-510,UFC 103: Franklin vs Belfort,Sep 19th 2009
Jorge Lopez,+120,Amir Sadollah,-160,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Jorge Lopez,-350,Justin Edwards,+290,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Dileno Lopes,+160,Anthony Birchak,-210,UFC Fight Night 90: Dos Anjos vs. Alvarez,Jul 7th 2016
Diego Lopes,-150,Brian Ortega,+120,UFC,Sep 15th 2024
Diego Lopes,-250,Dan Ige,+175,UFC 303,Jun 30th 2024
Diego Lopes,+105,Brian Ortega,-125,UFC 303,Jun 30th 2024
Diego Lopes,-180,Sodiq Yusuff,+140,UFC 300,Apr 14th 2024
Diego Lopes,+110,Pat Sabatini,-150,UFC,Nov 12th 2023
Diego Lopes,-125,Gavin Tucker,+100,UFC,Aug 6th 2023
Diego Lopes,+500,Movsar Evloev,-704,UFC Fight Night 225,May 6th 2023
Ange Loosa,+300,Gabriel Bonfim,-430,UFC Fight Night,Jul 14th 2024
Ange Loosa,+142,Bryan Battle,-170,UFC,Mar 17th 2024
Ange Loosa,-188,Rhys McKee,+140,UFC on ESPN: Gane vs. Spivak,Sep 2nd 2023
Ange Loosa,-150,Josh Quinlan,+125,UFC Fight Night 224,Apr 29th 2023
Ange Loosa,+165,A.J. Fletcher,-190,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Ange Loosa,+210,Mounir Lazzez,-250,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
Rashad Coulter,-245,Hu Yaozong,+175,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Rashad Coulter,-190,Chris de La Rocha,+150,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Rashad Coulter,+150,Tai Tuivasa,-190,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Rashad Coulter,+150,Chase Sherman,-190,UFC 211: Miocic vs. Dos Santos 2,May 13th 2017
Patrick Cote,-230,Thiago Alves,+170,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Patrick Cote,+150,Donald Cerrone,-190,UFC Fight Night 89: MacDonald vs. Thompson,Jun 18th 2016
Patrick Cote,+115,Ben Saunders,-155,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Patrick Cote,+110,Josh Burkman,-150,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Patrick Cote,-190,Joe Riggs,+150,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Patrick Cote,+190,Stephen Thompson,-270,UFC 178: Johnson vs. Cariaso,Sep 27th 2014
Patrick Cote,-130,Kyle Noke,-110,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Patrick Cote,-170,Bobby Voelker,+140,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
Patrick Cote,-300,Alessio Sakara,+220,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Patrick Cote,-240,Cung Le,+180,UFC 148: Silva vs. Sonnen 2,Jul 7th 2012
Patrick Cote,-170,Tom Lawlor,+140,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Patrick Cote,-140,Alan Belcher,+110,UFC 113: Machida vs. Shogun II,May 8th 2010
Patrick Cote,+500,Anderson Silva,-800,UFC 90: Silva vs Cote,Oct 25th 2008
Patrick Cote,-155,Ricardo Almeida,+125,UFC 86: Jackson vs Griffin,Jul 5th 2008
Patrick Cote,-135,Drew McFedries,+115,UFC Fight Night 12: Swick vs Burkman,Jan 23rd 2008
Melquizael Costa,-185,Shayilan Nuerdanbieke,+154,UFC,Jun 15th 2024
Melquizael Costa,-275,Steve Garcia,+225,UFC,Dec 10th 2023
Melquizael Costa,-138,Austin Lingo,+105,UFC Fight Night 225,Jul 15th 2023
Melquizael Costa,+250,Thiago Moises,-300,UFC 283,Jan 21st 2023
Randy Costa,-260,Guido Cannetti,+220,UFC Vegas 57,Oct 1st 2022
Randy Costa,-110,Tony Kelley,-110,UFC 269,Dec 11th 2021
Randy Costa,+145,Adrian Yanez,-170,UFC on ESPN: Sandhagen vs. Dillashaw,Jul 24th 2021
Randy Costa,-180,Journey Newson,+155,UFC on ESPN+ 36: Covington vs. Woodley,Sep 19th 2020
Randy Costa,+125,Boston Salmon,-165,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Alessandro Costa,-130,Kevin Borjas,+110,UFC,May 4th 2024
Alessandro Costa,+136,Stephen Erceg,-165,UFC,Nov 12th 2023
Alessandro Costa,-250,Jimmy Flick,+175,UFC Fight Night 227,Jun 17th 2023
Alessandro Costa,+250,Amir Albazi,-300,UFC Fight Night 217,Dec 17th 2022
Paulo Costa,+154,Sean Strickland,-185,UFC,Jun 2nd 2024
Paulo Costa,+200,Robert Whittaker,-245,UFC 298,Feb 18th 2024
Paulo Costa,+275,Khamzat Chimaev,-351,UFC 294,Oct 21st 2023
Paulo Costa,+225,Robert Whittaker,-275,UFC 284,Feb 11th 2023
Paulo Costa,-260,Luke Rockhold,+220,UFC 278: Usman vs. Edwards 2,Aug 20th 2022
Paulo Costa,-150,Marvin Vettori,+130,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Paulo Costa,+120,Israel Adesanya,-140,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Paulo Costa,+165,Yoel Romero,-190,UFC 241: Cormier vs. Miocic 2,Aug 17th 2019
Paulo Costa,-290,Uriah Hall,+210,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Paulo Costa,-135,Johny Hendricks,+115,UFC 217: Bisping vs. St-Pierre,Nov 4th 2017
Paulo Costa,-215,Oluwale Bamgbose,+165,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Jon Madsen,-265,Mike Russow,+205,UFC Fight Night 24: Nogueira vs. Davis,Mar 26th 2011
Jon Madsen,-225,Gilbert Yvel,+175,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Jon Madsen,+115,Karlos Vemola,-145,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
Jon Madsen,-300,Mostapha Al-Turk,+240,UFC 112: Invincible,Apr 10th 2010
Don Madge,-350,Fares Ziam,+250,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Reza Madadi,+140,Joaquim Silva,-180,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Reza Madadi,+375,Joseph Duffy,-575,UFC Fight Night 107: Manuwa vs. Anderson,Mar 18th 2017
Reza Madadi,+125,Yan Cabral,-165,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Reza Madadi,+160,Norman Parke,-210,UFC Fight Night 76: Holohan vs. Smolka,Oct 24th 2015
Reza Madadi,+155,Michael Johnson,-195,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Reza Madadi,-230,Cristiano Marcello,+170,UFC 153: Silva vs. Bonnar,Oct 13th 2012
Reza Madadi,-225,Yoislandy Izquierdo,+175,UFC on FUEL TV 2: Gustafsson vs. Silva,Apr 14th 2012
Lyoto Machida,-120,Vitor Belfort,-120,UFC 224: Nunes vs. Pennington,May 12th 2018
Lyoto Machida,+220,Eryk Anders,-300,UFC Fight Night 125: Machida vs. Anders,Feb 3rd 2018
Lyoto Machida,+120,Derek Brunson,-160,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Lyoto Machida,-185,Yoel Romero,+145,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
Lyoto Machida,+100,Luke Rockhold,-140,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
Lyoto Machida,-600,C.B. Dollaway,+400,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Lyoto Machida,+110,Chris Weidman,-150,UFC 175: Weidman vs. Machida,Jul 5th 2014
Lyoto Machida,-265,Gegard Mousasi,+185,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Lyoto Machida,-380,Mark Munoz,+260,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Lyoto Machida,-270,Phil Davis,+190,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Lyoto Machida,-230,Dan Henderson,+170,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Lyoto Machida,-290,Ryan Bader,+210,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Lyoto Machida,+280,Jon Jones,-400,UFC 140: Jones vs. Machida,Dec 10th 2011
Lyoto Machida,-325,Randy Couture,+250,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Lyoto Machida,-260,Quinton Jackson,+200,UFC 123: Rampage vs. Machida,Nov 20th 2010
Lyoto Machida,-185,Mauricio Rua,+155,UFC 113: Machida vs. Shogun II,May 8th 2010
Lyoto Machida,-475,Mauricio Rua,+325,UFC 104: Machida vs Rua,Oct 24th 2009
Lyoto Machida,-200,Rashad Evans,+163,UFC 98: Evans vs Machida,May 23rd 2009
Lyoto Machida,-260,Thiago Silva,+180,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Lyoto Machida,-150,Tito Ortiz,+110,UFC 84: Ill Will,May 24th 2008
Lyoto Machida,-150,Rameau Sokoudjou,+120,UFC 79: Nemesis,Dec 29th 2007
Ian Machado Garry,-105,Michael Page,-115,UFC 303,Jun 30th 2024
Ian Machado Garry,-225,Geoff Neal,+163,UFC 298,Feb 18th 2024
Ian Machado Garry,-175,Geoff Neal,+145,UFC 292: Sterling vs O'Malley,Aug 19th 2023
War Machine,+140,Yoshiyuki Yoshida,-160,UFC 84: Ill Will,May 24th 2008
War Machine,-115,Jared Rollins,-105,UFC: The Ultimate Fighter 6 Finale,Dec 8th 2007
Talita Bernardo,-265,Viviane Araujo,+205,UFC 237: Namajunas vs. Andrade,May 11th 2019
Talita Bernardo,+205,Sarah Moras,-285,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Keith Berish,+180,Ryan Janes,-260,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Manny Bermudez,+105,Charles Rosa,-125,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Manny Bermudez,-245,Casey Kenney,+175,UFC 241: Cormier vs. Miocic 2,Aug 17th 2019
Manny Bermudez,-305,Benito Lopez,+225,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Manny Bermudez,-275,Davey Grant,+195,UFC Fight Night 134: Shogun vs. Smith,Jul 22nd 2018
Manny Bermudez,-245,Albert Morales,+175,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Dennis Bermudez,-170,Te Edwards,+130,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
Dennis Bermudez,-170,Rick Glenn,+130,UFC Fight Night 133: Dos Santos vs. Ivanov,Jul 14th 2018
Dennis Bermudez,-190,Andre Fili,+150,UFC on FOX 27: Jacare vs. Brunson 2,Jan 27th 2018
Dennis Bermudez,-190,Darren Elkins,+150,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Dennis Bermudez,-175,Chan Sung Jung,+135,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Dennis Bermudez,-230,Rony Jason,+170,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Dennis Bermudez,-385,Tatsuya Kawajiri,+265,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Dennis Bermudez,-190,Jeremy Stephens,+150,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Dennis Bermudez,-185,Ricardo Lamas,+145,UFC 180: Werdum vs. Hunt,Nov 15th 2014
Dennis Bermudez,-185,Clay Guida,+145,UFC on FOX 12: Lawler vs. Brown,Jul 26th 2014
Dennis Bermudez,-175,Jimy Hettes,+135,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Dennis Bermudez,-215,Steven Siler,+165,UFC Fight Night 31: Fight For The Troops III,Nov 6th 2013
Dennis Bermudez,-210,Max Holloway,+160,UFC 160: Velasquez vs. Silva II,May 25th 2013
Dennis Bermudez,-350,Matt Grice,+250,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Dennis Bermudez,-490,Tom Hayden,+330,UFC 150: Henderson vs. Edgar II,Aug 11th 2012
Dennis Bermudez,-190,Pablo Garza,+150,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Kaynan Kruschewsky,-163,Kurt Holobaugh,+120,UFC Fight Night,Jul 21st 2024
Kaynan Kruschewsky,+163,Elves Brener,-200,UFC,Nov 5th 2023
Hector Lombard,+125,Thales Leites,-165,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Hector Lombard,-120,C.B. Dollaway,-120,UFC 222: Cyborg vs. Kunitskaya,Mar 3rd 2018
Hector Lombard,-160,Anthony Smith,+120,UFC Fight Night 116: Rockhold vs. Branch,Sep 16th 2017
Hector Lombard,-120,Johny Hendricks,-120,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Hector Lombard,-315,Dan Henderson,+235,UFC 199: Rockhold vs. Bisping II,Jun 4th 2016
Hector Lombard,-150,Neil Magny,+110,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Hector Lombard,-505,Josh Burkman,+335,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Hector Lombard,-165,Jake Shields,+125,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Hector Lombard,-190,Nate Marquardt,+150,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Hector Lombard,-230,Yushin Okami,+170,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Hector Lombard,-245,Rousimar Palhares,+175,UFC on FX 6: Sotiropoulos vs. Pearson,Dec 14th 2012
Hector Lombard,-280,Tim Boetsch,+200,UFC 149: Faber vs. Barao,Jul 21st 2012
Nikita Krylov,-170,Ryan Spann,+145,UFC Fight Night 221,Mar 11th 2023
Nikita Krylov,-150,Ryan Spann,+130,UFC Fight Night 220,Feb 25th 2023
Nikita Krylov,-188,Volkan Oezdemir,+140,UFC 281,Oct 22nd 2022
Nikita Krylov,-250,Alexander Gustafsson,+170,UFC Fight Night: Blaydes vs. Aspinall,Jul 23rd 2022
Nikita Krylov,+134,Paul Craig,-158,UFC Fight Night 205,Mar 19th 2022
Nikita Krylov,+205,Magomed Ankalaev,-240,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Nikita Krylov,-110,Glover Teixeira,-130,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Nikita Krylov,+115,Ovince St. Preux,-155,UFC 236: Holloway vs. Poirier 2,Apr 13th 2019
Nikita Krylov,-110,Jan Blachowicz,-130,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Nikita Krylov,-115,Misha Cirkunov,-125,UFC 206: Holloway vs. Pettis,Dec 10th 2016
Nikita Krylov,-210,Ed Herman,+160,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Nikita Krylov,-175,Francimar Barroso,+135,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Nikita Krylov,+110,Marcos Rogerio de Lima,-150,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Nikita Krylov,-120,Stanislav Nedkov,-120,UFC on FOX 14: Gustafsson vs. Johnson,Jan 24th 2015
Nikita Krylov,-140,Cody Donovan,+100,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Nikita Krylov,+200,Ovince St. Preux,-280,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Nikita Krylov,+180,Walt Harris,-260,UFC on FOX 10: Henderson vs. Thomson,Jan 25th 2014
Nikita Krylov,+155,Johnny Walker,-195,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
Pascal Krauss,-215,Hyun Gyu Lim,+165,UFC 164: Henderson vs. Pettis II,Aug 31st 2013
Pascal Krauss,-260,Mike Stumpf,+180,UFC on FOX 6: Johnson vs. Dodson,Jan 26th 2013
Pascal Krauss,+180,John Hathaway,-240,UFC on FOX 3: Diaz vs. Miller,May 5th 2012
Loma Lookboonmee,-148,Bruna Brasil,+124,UFC,Feb 10th 2024
Loma Lookboonmee,-265,Elise Reed,+225,UFC 284: Makhachev vs. Volkanovski,Feb 12th 2023
Loma Lookboonmee,-190,Diana Belbirr,+155,UFC Fight Night 211,Sep 17th 2022
Loma Lookboonmee,-275,Denise Gomes,+235,UFC Fight Night 211,Sep 17th 2022
Loma Lookboonmee,-110,Loopy Godinez,-110,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Loma Lookboonmee,-120,Jinh Yu Frey,-120,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Loma Lookboonmee,+140,Angela Hill,-180,UFC on ESPN+ 26: Felder vs. Hooker,Feb 22nd 2020
Loma Lookboonmee,+110,Alexandra Albu,-150,UFC on ESPN+ 20: Maia vs. Askren,Oct 26th 2019
Loma Lookboonmee,-310,Sam Hughes,+260,UFC on ESPN 23: Reyes vs. Prochazka,May 1st 2021
Loma Lookboonmee,,Elise Reed,,UFC Fight Night 218,Jan 14th 2023
David Loiseau,+140,Mario Miranda,-170,UFC 115: Liddell vs. Franklin,Jun 12th 2010
