Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Alexander Yakovlev,+175,Kamaru Usman,-245,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Alexander Yakovlev,-105,George Sullivan,-135,UFC on FOX 18: Johnson vs. Bader,Jan 30th 2016
Alexander Yakovlev,+130,Gray Maynard,-170,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Alexander Yakovlev,+170,Nicholas Musoke,-230,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Alexander Yakovlev,+300,Demian Maia,-420,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Darian Weeks,+130,Yohan Lainesse,-150,UFC 279,Sep 10th 2022
Darian Weeks,+154,Ian Garry,-184,UFC 273,Apr 9th 2022
Darian Weeks,+150,Bryan Barberena,-175,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Royston Wee,-150,Ning Guangyou,+110,UFC Fight Night 66: Edgar vs. Faber,May 16th 2015
Royston Wee,-265,Yao Zhikui,+185,UFC Fight Night 48: Bisping vs. Le,Aug 23rd 2014
Jonavin Webb,-185,Nathan Coy,+145,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Jonavin Webb,-130,Kyle Noke,-110,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Brok Weaver,+350,Jalin Turner,-450,UFC on ESPN+ 35: Waterson vs. Hill,Sep 12th 2020
Brok Weaver,-190,Kazula Vargas,+150,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Tom Watson,+135,Chris Camozzi,-175,UFC Fight Night 73: Saint Preux vs. Teixeira,Aug 8th 2015
Tom Watson,+115,Rafael Natal,-155,UFC 183: Silva vs. Diaz,Jan 31st 2015
Tom Watson,+120,Sam Alvey,-160,UFC Fight Night 47: Bader vs. Saint Preux,Aug 16th 2014
Tom Watson,-170,Nick Catone,+130,UFC 169: Barao vs. Faber,Feb 1st 2014
Tom Watson,+100,Thales Leites,-140,UFC 163: Aldo vs. Jung,Aug 3rd 2013
Tom Watson,-120,Stanislav Nedkov,-120,UFC on Fuel TV 7: Barao vs. McDonald,Feb 16th 2013
Tom Watson,+135,Brad Tavares,-175,UFC on FUEL TV 5: Struve vs. Miocic,Sep 29th 2012
Ricky Turcios,+175,Raul Rosas Jr,-250,UFC,Jun 9th 2024
Ricky Turcios,+245,Raul Rosas Jr,-305,UFC,Feb 25th 2024
Ricky Turcios,-185,Kevin Natividad,+160,UFC Fight Night 215,Nov 19th 2022
Ricky Turcios,-185,Aiemann Zahabi,+160,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Ricky Turcios,-170,Brady Hiestand,+140,UFC on ESPN: Barboza vs. Chikadze,Aug 28th 2021
Walel Watson,-230,Mitch Gagnon,+170,UFC 152: Jones vs. Belfort,Sep 22nd 2012
Walel Watson,+200,T.J. Dillashaw,-260,UFC on FUEL TV 1: Ellenberger vs. Sanchez,Feb 15th 2012
Walel Watson,+160,Yves Jabouin,-210,UFC 140: Jones vs. Machida,Dec 10th 2011
Walel Watson,-110,Joseph Sandoval,-120,UFC On Versus 6: Cruz vs. Johnson,Oct 1st 2011
Kyle Watson,+145,John Makdessi,-175,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Albert Tumenov,-260,Leon Edwards,+180,UFC 204: Bisping vs. Henderson 2,Oct 8th 2016
Albert Tumenov,-140,Gunnar Nelson,+100,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Albert Tumenov,-245,Lorenz Larkin,+175,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Albert Tumenov,-230,Alan Jouban,+170,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Albert Tumenov,-135,Nico Musoke,-105,UFC on FOX 14: Gustafsson vs. Johnson,Jan 24th 2015
Albert Tumenov,-350,Matt Dwyer,+250,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Albert Tumenov,-230,Anthony Lapsley,+170,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Nyamjargal Tumendemberel,-115,Peter Danesoe,-105,Road to UFC,Aug 27th 2023
Zubaira Tukhugov,-500,Elves Brenner,+375,UFC 284,Feb 11th 2023
Zubaira Tukhugov,-225,Nate Landwehr,+175,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Zubaira Tukhugov,-110,Ricardo Ramos,-110,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Zubaira Tukhugov,-160,Hakeem Dawodu,+140,UFC 253: Adesanya vs. Costa,Sep 26th 2020
Zubaira Tukhugov,-565,Lerone Murphy,+375,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Zubaira Tukhugov,-195,Renato Moicano,+155,UFC 198: Werdum vs. Miocic,May 14th 2016
Zubaira Tukhugov,-190,Phillipe Nover,+150,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Zubaira Tukhugov,-210,Ernest Chavez,+160,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Jumabieke Tuerxun,+260,Marcus Brimage,-380,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Jumabieke Tuerxun,-130,Leandro Issa,-110,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Tai Tuivasa,+132,Jairzinho Rozenstruik,-170,UFC,Aug 18th 2024
Tai Tuivasa,-128,Marcin Tybura,+100,UFC 298,Feb 18th 2024
Tai Tuivasa,-130,Marcin Tybura,+102,UFC,Mar 17th 2024
Tai Tuivasa,+140,Alexander Volkov,-188,UFC 293,Sep 10th 2023
Tai Tuivasa,-105,Sergei Pavlovich,-115,UFC Fight Night 214,Dec 3rd 2022
Tai Tuivasa,+250,Ciryl Gane,-300,UFC Fight Night: Gane vs. Tuivasa,Sep 3rd 2022
Tai Tuivasa,+124,Derrick Lewis,-146,UFC 271,Feb 12th 2022
Tai Tuivasa,-120,Augusto Sakai,+100,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Tai Tuivasa,-110,Augusto Sakai,-110,UFC 269,Dec 11th 2021
Tai Tuivasa,-200,Walt Harris,+165,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Tai Tuivasa,-170,Greg Hardy,+145,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Tai Tuivasa,-105,Stefan Struve,-115,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Tai Tuivasa,-265,Sergey Spivak,+185,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Tai Tuivasa,-165,Blagoy Ivanov,+125,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Tai Tuivasa,-105,Junior Dos Santos,-135,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Tai Tuivasa,-265,Andrei Arlovski,+185,UFC 225: Whittaker vs. Romero 2,Jun 9th 2018
Tai Tuivasa,-190,Cyril Asker,+150,UFC 221: Romero vs. Rockhold,Feb 10th 2018
Tai Tuivasa,-190,Rashad Coulter,+150,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Trey Waters,-188,Billy Goff,+140,UFC,May 11th 2024
Trey Waters,+190,Josh Quinlan,-225,UFC Fight Night 224,Apr 29th 2023
Dominic Waters,+180,Leon Edwards,-260,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Dominic Waters,+325,Dong Hyun Kim,-475,UFC Fight Night 79: Henderson vs. Masvidal,Nov 28th 2015
Dominic Waters,+110,George Sullivan,-130,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,Jul 12th 2015
Jon Tuck,+135,Drew Dober,-175,UFC Fight Night 135: Gaethje vs. Vick,Aug 25th 2018
Jon Tuck,-300,Takanori Gomi,+220,UFC Fight Night 111: Holm vs. Correia,Jun 17th 2017
Jon Tuck,-185,Damien Brown,+145,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Jon Tuck,-150,Josh Emmett,+110,UFC Fight Night 87: Overeem vs. Arlovski,May 8th 2016
Jon Tuck,-160,Tae Hyun Bang,+120,UFC Fight Night 66: Edgar vs. Faber,May 16th 2015
Jon Tuck,+150,Kevin Lee,-190,UFC 178: Johnson vs. Cariaso,Sep 27th 2014
Jon Tuck,-140,Jake Lindsey,+100,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Jon Tuck,+125,Norman Parke,-165,UFC Fight Night 30: Machida vs. Munoz,Oct 26th 2013
Jon Tuck,-140,Tiequan Zhang,+100,UFC on FUEL TV 6: Franklin vs. Le,Nov 10th 2012
Arman Tsarukyan,+100,Charles Oliveira,-120,UFC 300,Apr 14th 2024
Arman Tsarukyan,+100,Beneil Dariush,-120,UFC,Dec 3rd 2023
Arman Tsarukyan,-1000,Joaquim Silva,+500,UFC Fight Night 227,Jun 17th 2023
Arman Tsarukyan,-225,Damir Ismagulov,+190,UFC Fight Night 217,Dec 17th 2022
Arman Tsarukyan,-140,Mateusz Gamrot,+120,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
Arman Tsarukyan,-175,Joel Alvarez,+150,UFC Fight Night 203,Feb 26th 2022
Arman Tsarukyan,-300,Christos Giagos,+250,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Arman Tsarukyan,-650,Matt Frevola,+475,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Arman Tsarukyan,-230,Davi Ramos,+195,UFC on ESPN+ 30: Figueiredo vs. Benavidez 2,Jul 18th 2020
Arman Tsarukyan,-305,Olivier Aubin-Mercier,+225,UFC 240: Holloway vs. Edgar,Jul 27th 2019
Arman Tsarukyan,+325,Islam Makhachev,-475,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
Rei Tsuruya,-400,Carlos Hernandez,+285,UFC,Jun 29th 2024
Rei Tsuruya,-575,Jiniushiyue,+425,Road to UFC,Feb 4th 2024
Rei Tsuruya,+120,Mark Climaco,-142,Road to UFC,Aug 27th 2023
Chris Tuchscherer,+215,Mark Hunt,-275,UFC 127: Penn vs. Fitch,Feb 26th 2011
Chris Tuchscherer,+230,Brendan Schaub,-290,UFC 116: Lesnar vs. Carwin,Jul 3rd 2010
Chris Tuchscherer,-195,Tim Hague,+160,UFC 109: Relentless,Feb 6th 2010
Gavin Tucker,+100,Diego Lopes,-125,UFC,Aug 6th 2023
Gavin Tucker,+120,Pat Sabatini,-145,UFC 273,Apr 9th 2022
Gavin Tucker,+120,Billy Quarantillo,-140,UFC 256: Figueiredo vs. Moreno,Dec 12th 2020
Gavin Tucker,-220,Justin Jaynes,+185,UFC on ESPN+ 32: Lewis vs. Oleinik,Aug 8th 2020
Gavin Tucker,-215,Seung Woo Choi,+165,UFC 240: Holloway vs. Edgar,Jul 27th 2019
Gavin Tucker,-155,Rick Glenn,+115,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Gavin Tucker,-110,Sam Sicilia,-130,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Abel Trujillo,-175,John Makdessi,+135,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Abel Trujillo,-120,James Vick,-120,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Abel Trujillo,-305,Jordan Rinaldi,+225,UFC Fight Night 88: Almeida vs. Garbrandt,May 29th 2016
Abel Trujillo,-135,Tony Sims,-105,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Abel Trujillo,-110,Gleison Tibau,-130,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Abel Trujillo,+175,Tony Ferguson,-245,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Abel Trujillo,+150,Jamie Varner,-190,UFC 169: Barao vs. Faber,Feb 1st 2014
Abel Trujillo,-120,Roger Bowling,-120,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Abel Trujillo,-130,Roger Bowling,-110,UFC Fight Night 27: Condit vs. Kampmann II,Aug 28th 2013
Abel Trujillo,+250,Khabib Nurmagomedov,-350,UFC 160: Velasquez vs. Silva II,May 25th 2013
Tor Troeng,+100,Krzysztof Jotko,-140,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Tor Troeng,-260,Trevor Smith,+180,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Tor Troeng,+160,Rafael Natal,-210,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Tor Troeng,-350,Adam Cella,+250,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Antonio Trocoli,+500,Shara Magomedov,-700,UFC,Jun 22nd 2024
Antonio Trocoli,+220,Oumar Sy,-275,UFC,May 18th 2024
Antonio Trocoli,-105,Ovince St. Preux,-115,UFC 282,Dec 10th 2022
Terrion Ware,+250,Merab Dvalishvili,-350,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Terrion Ware,+250,Tom Duquesnoy,-350,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Terrion Ware,+235,Sean O'Malley,-315,UFC: The Ultimate Fighter 26 Finale,Dec 1st 2017
Terrion Ware,+190,Cody Stamann,-270,UFC 213: Romero vs. Whittaker,Jul 8th 2017
Charlie Ward,+170,Galore Bofando,-230,UFC Fight Night 113: Nelson vs. Ponzinibbio,Jul 16th 2017
Charlie Ward,+250,Abdul Razak Alhassan,-350,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Curt Warburton,+240,Joe Lauzon,-300,UFC On Versus 4,Jun 26th 2011
Michael Trizano,+155,Seung Woo Choi,-180,UFC 281,Nov 12th 2022
Michael Trizano,-180,Lucas Almeida,+155,UFC Fight Night 211,Jun 4th 2022
Michael Trizano,+170,Hakeem Dawodu,-200,UFC Fight Night 202,Feb 5th 2022
Francisco Trinaldo,+195,Randy Brown,-230,UFC Vegas 57,Oct 1st 2022
Francisco Trinaldo,-140,Danny Roberts,+120,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Francisco Trinaldo,-160,Dwight Grant,+140,UFC Fight Night: Costa vs. Vettori,Oct 23rd 2021
Francisco Trinaldo,+190,Muslim Salikhov,-250,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Francisco Trinaldo,-180,Jai Herbert,+140,UFC on ESPN 14: Whittaker vs. Till,Jul 25th 2020
Francisco Trinaldo,-165,Bobby Green,+125,UFC on ESPN+ 22: Blachowicz vs. Jacare,Nov 16th 2019
Francisco Trinaldo,+135,Alexander Hernandez,-175,UFC on ESPN 4: Dos Anjos vs. Edwards,Jul 20th 2019
Francisco Trinaldo,-215,Evan Dunham,+165,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Francisco Trinaldo,+175,James Vick,-245,UFC Fight Night 126: Cerrone vs. Medeiros,Feb 18th 2018
Francisco Trinaldo,-165,Jim Miller,+125,UFC Fight Night 119: Machida vs. Brunson,Oct 28th 2017
Francisco Trinaldo,-130,Kevin Lee,-110,UFC Fight Night 106: Belfort vs. Gastelum,Mar 11th 2017
Francisco Trinaldo,-130,Paul Felder,-110,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Francisco Trinaldo,-175,Yancy Medeiros,+135,UFC 198: Werdum vs. Miocic,May 14th 2016
Francisco Trinaldo,+130,Ross Pearson,-170,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Francisco Trinaldo,+150,Chad Laprise,-190,UFC Fight Night 74: Holloway vs. Oliveira,Aug 23rd 2015
Francisco Trinaldo,+130,Norman Parke,-170,UFC Fight Night 67: Alves vs. Condit,May 30th 2015
Francisco Trinaldo,-280,Akbarh Arreola,+200,UFC Fight Night 62: Maia vs. LaFlare,Mar 21st 2015
Francisco Trinaldo,-190,Leandro Silva,+150,UFC Fight Night 51: Big Foot vs. Arlovski II,Sep 13th 2014
Francisco Trinaldo,+130,Michael Chiesa,-170,UFC 173: Barao vs. Dillashaw,May 24th 2014
Francisco Trinaldo,-185,Jesse Ronson,+145,UFC Fight Night 36: Machida vs. Mousasi,Feb 15th 2014
Francisco Trinaldo,-200,John Makdessi,+160,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
Francisco Trinaldo,-260,Piotr Hallmann,+180,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Francisco Trinaldo,-385,Mike Rio,+265,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Francisco Trevino,+170,Sage Northcutt,-230,UFC 192: Cormier vs. Gustafsson,Oct 3rd 2015
Frank Trigg,+105,Matt Serra,-135,UFC 109: Relentless,Feb 6th 2010
Frank Trigg,+300,Josh Koscheck,-420,UFC 103: Franklin vs Belfort,Sep 19th 2009
Patrick Walsh,-115,Daniel Kelly,-125,UFC Fight Night 60: Henderson vs. Thatch,Feb 14th 2015
Patrick Walsh,+170,Dan Spohn,-230,UFC: The Ultimate Fighter 19 Finale,Jul 6th 2014
Richard Walsh,-120,Jonathan Meunier,-120,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Richard Walsh,-105,Viscardi Andrade,-135,UFC Fight Night 85: Hunt vs. Mir,Mar 19th 2016
Richard Walsh,-350,Steven Kennedy,+250,UFC 193: Rousey vs. Holm,Nov 14th 2015
Richard Walsh,+265,Alan Jouban,-385,UFC 184: Rousey vs. Zingano,Feb 28th 2015
Richard Walsh,+160,Kiichi Kunimoto,-210,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Jim Wallhead,+125,Luan Chagas,-165,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Jim Wallhead,-150,Jessin Ayari,+110,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Alexander Volkov,+180,Ciryl Gane,-230,UFC,Oct 26th 2024
Alexander Volkov,+185,Sergei Pavlovich,-225,UFC,Jun 22nd 2024
Alexander Volkov,-188,Tai Tuivasa,+140,UFC 293,Sep 10th 2023
Alexander Volkov,-150,Alexandr Romanov,+130,UFC Fight Night 221,Mar 11th 2023
Alexander Volkov,-110,Alexander Romanov,-120,UFC Fight Night 221,Mar 11th 2023
Alexander Volkov,-160,Jairzinho Rozenstruik,+140,UFC Fight Night 211,Jun 4th 2022
Alexander Volkov,-146,Tom Aspinall,+124,UFC Fight Night 205,Mar 19th 2022
Alexander Volkov,-210,Marcin Tybura,+180,UFC 267: Brachowicz vs. Teixeira,Oct 30th 2021
Alexander Volkov,+115,Ciryl Gane,-135,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Alexander Volkov,+105,Alistair Overeem,-125,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Alexander Volkov,-160,Walt Harris,+140,UFC 254: Khabib vs. Gaethje,Oct 24th 2020
Alexander Volkov,+200,Curtis Blaydes,-235,UFC on ESPN 11: Blaydes vs. Volkov,Jun 20th 2020
Alexander Volkov,-175,Greg Hardy,+150,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Alexander Volkov,-185,Derrick Lewis,+145,UFC 229: Nurmagomedov vs. McGregor,Oct 6th 2018
Alexander Volkov,+175,Fabricio Werdum,-245,UFC Fight Night 127: Werdum vs. Volkov,Mar 17th 2018
Alexander Volkov,-175,Stefan Struve,+135,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Alexander Volkov,-140,Roy Nelson,+100,UFC on FOX 24: Johnson vs. Reis,Apr 15th 2017
Alexander Volkov,+110,Timothy Johnson,-150,UFC Fight Night 99: Mousasi vs. Hall 2,Nov 19th 2016
Salim Touahri,+150,Mickey Gall,-190,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Salim Touahri,+155,Keita Nakamura,-195,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Dequan Townsend,+225,Dusko Todorovic,-305,UFC on ESPN 16: Holm vs. Aldana,Oct 3rd 2020
Dequan Townsend,+170,Devin Clark,-230,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Dequan Townsend,+275,Bevon Lewis,-350,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Dequan Townsend,+170,Dalcha Lungiambula,-230,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Manuel Torres,+130,Ignacio Bahamondes,-175,UFC 306,Sep 14th 2024
Manuel Torres,-192,Chris Duncan,+160,UFC,Feb 25th 2024
Manuel Torres,-163,Nikolas Motta,+120,UFC Fight Night 227,Jun 17th 2023
Manuel Torres,-195,Trey Ogden,+160,UFC Fight Night 222,Mar 25th 2023
Manuel Torres,-225,Frank Camacho,+190,UFC Fight Night 208,May 14th 2022
Jacob Volkmann,-295,Bobby Green,+235,UFC 156: Aldo vs. Edgar,Feb 2nd 2013
Jacob Volkmann,-210,Shane Roller,+160,UFC on FX 5: Browne vs. Bigfoot,Oct 5th 2012
Jacob Volkmann,-170,Paul Sass,+140,UFC 146: Dos Santos vs. Mir,May 26th 2012
Jacob Volkmann,-270,Efrain Escudero,+190,UFC 141: Lesnar vs. Overeem,Dec 30th 2011
Jacob Volkmann,-105,Danny Castillo,-125,UFC On Versus 5: Hardy vs. Lytle,Aug 14th 2011
Jacob Volkmann,+165,Antonio McKee,-205,UFC 125: Resolution,Jan 1st 2011
Jacob Volkmann,-120,Paul Kelly,-110,UFC On Versus 2,Aug 1st 2010
Jacob Volkmann,+180,Ronnys Torres,-240,UFC Fight Night 21: Florian vs. Gomi,Mar 31st 2010
Jacob Volkmann,+180,Martin Kampmann,-240,UFC 108: Evans vs Silva,Jan 2nd 2010
Jacob Volkmann,+200,Paulo Thiago,-260,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Jose Torres,-120,Alex Perez,-120,UFC 227: Dillashaw vs. Garbrandt 2,Aug 4th 2018
Jose Torres,-265,Jarred Brooks,+185,UFC Fight Night 131: Rivera vs. Moraes,Jun 1st 2018
Rodney Wallace,+445,Phil Davis,-660,UFC 117: Silva vs. Sonnen,Aug 7th 2010
Rodney Wallace,-125,Jared Hamman,-105,UFC 111: St-Pierre vs. Hardy,Mar 27th 2010
Valter Walker,-115,Junior Tafa,-105,UFC,Aug 18th 2024
Ben Wall,+160,Justin Salas,-210,UFC Fight Night 40: Brown vs. Silva,May 10th 2014
Brogan Walker,+250,Iasmin Lucindo,-300,UFC Fight Night 223,Apr 22nd 2023
Brogan Walker,-350,Liang Na,+260,UFC Fight Night 222,Mar 25th 2023
Brogan Walker,-160,Juliana Miller,+140,UFC on ESPN: Santos vs. Hill,Aug 6th 2022
Johnny Walker,-150,Volkan Oezdemir,+110,UFC,Jun 22nd 2024
Johnny Walker,+300,Magomed Ankalaev,-380,UFC,Jan 13th 2024
Johnny Walker,+300,Magomed Ankalaev,-450,UFC 294,Oct 21st 2023
Johnny Walker,-155,Anthony Smith,+135,UFC Fight Night: Smith vs Walker,May 13th 2023
Johnny Walker,-150,Paul Craig,+130,UFC 283,Jan 21st 2023
Johnny Walker,+155,Ion Cutelaba,-180,UFC 279,Sep 10th 2022
Johnny Walker,+198,Jamahal Hill,-240,UFC,Feb 19th 2022
Johnny Walker,+132,Thiago Santos,-160,UFC Fight Night: Santos vs. Walker,Oct 2nd 2021
Johnny Walker,-115,Ryan Spann,-105,UFC on ESPN+ 36: Covington vs. Woodley,Sep 19th 2020
Johnny Walker,-195,Corey Anderson,+155,UFC 244: Masvidal vs. Diaz,Nov 2nd 2019
Johnny Walker,-215,Misha Cirkunov,+165,UFC 235: Jones vs. Smith,Mar 2nd 2019
Johnny Walker,-400,Justin Ledet,+280,UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019
Johnny Walker,+205,Khalil Rountree,-285,UFC Fight Night 140: Magny vs. Ponzinibbio,Nov 17th 2018
Johnny Walker,-195,Nikita Krylov,+155,UFC on ESPN+ 28: Lee vs. Oliveira,Mar 14th 2020
Donny Walker,+100,Ken Stone,-120,UFC Fight Night 25: Battle on the Bayou,Sep 17th 2011
Bobby Voelker,-130,Lance Benoist,-110,UFC Fight Night 42: Henderson vs. Khabilov,Jun 7th 2014
Bobby Voelker,-150,William Macario,+110,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Bobby Voelker,+250,Robbie Lawler,-350,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Bobby Voelker,+140,Patrick Cote,-170,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
Alexander Volkanovski,+215,Islam Makhachev,-290,UFC 294,Oct 21st 2023
Alexander Volkanovski,-146,Max Holloway,+124,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Alexander Volkanovski,-330,Chan Sung Jung,+265,UFC 273,Apr 9th 2022
Alexander Volkanovski,-185,Brian Ortega,+160,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Alexander Volkanovski,-190,Max Holloway,+165,UFC 251: Usman vs. Masvidal,Jul 11th 2020
Cheyanne Vlismas,+125,Cory McKenna,-145,UFC Fight Night 217,Dec 17th 2022
Cheyanne Vlismas,-200,Mallory Martin,+150,UFC Fight Night: Font vs. Aldo,Dec 4th 2021
Marcos Vinicius,+180,Ali Bagautinov,-260,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Marcos Vinicius,+200,Johnny Bedford,-260,UFC: The Ultimate Fighter 16 Finale,Dec 15th 2012
Yuri Villefort,-125,Sean Spencer,-115,UFC Fight Night 28: Teixeira vs. Bader,Sep 4th 2013
Yuri Villefort,-105,Nah-Shon Burrell,-135,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Anthony Torres,-110,Jess Liaudin,-110,UFC 75: Champion vs Champion,Sep 8th 2007
Miguel Torres,-150,Michael McDonald,+120,UFC 145: Jones vs. Evans,Apr 21st 2012
Miguel Torres,-360,Nick Pace,+270,UFC 139: Shogun vs. Henderson,Nov 19th 2011
Miguel Torres,-185,Demetrious Johnson,+145,UFC 130: Rampage vs. Hamill,May 28th 2011
Miguel Torres,-390,Antonio Banuelos,+300,UFC 126: Silva vs. Belfort,Feb 5th 2011
Ilia Topuria,-188,Max Holloway,+146,UFC,Oct 26th 2024
Ilia Topuria,-200,Josh Emmett,+170,UFC Fight Night 228,Jun 24th 2023
Ilia Topuria,-500,Jai Herbert,+375,UFC Fight Night 205,Mar 19th 2022
Ilia Topuria,-120,Movsar Evloev,+100,UFC 270,Jan 22nd 2022
Ilia Topuria,-220,Ryan Hall,+185,UFC 264: Poirier vs. McGregor 3,Jul 10th 2021
Ilia Topuria,-170,Damon Jackson,+145,UFC on ESPN 19: Hermansson vs. Vettori,Dec 5th 2020
Ilia Topuria,+190,Youssef Zalal,-270,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Puja Tomar,-186,Rayanne Dos Santos,+144,UFC Fight Night,Jun 8th 2024
Danillo Villefort,-215,Jesse Lennox,+170,UFC 101: Declaration,Aug 8th 2009
Kazuki Tokudome,-115,Johnny Case,-125,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Kazuki Tokudome,+140,Yui Chul Nam,-180,UFC: The Ultimate Fighter China Finale,Mar 1st 2014
Kazuki Tokudome,+100,Norman Parke,-140,UFC 162: Silva vs. Weidman,Jul 6th 2013
Kazuki Tokudome,-145,Cristiano Marcello,+105,UFC on Fuel TV 8: Silva vs. Stann,Mar 2nd 2013
Neil Wain,+500,Shane Carwin,-700,UFC 89: Bisping vs Leben,Oct 18th 2008
Tyler Toner,-270,Ian Loveland,+230,UFC: The Ultimate Fighter 12 Finale,Dec 4th 2010
Chris Wade,-270,Frankie Perez,+190,UFC on FOX 25: Weidman vs. Gastelum,Jul 22nd 2017
Chris Wade,-120,Islam Makhachev,-120,UFC Fight Night 94: Johnson vs. Poirier,Sep 17th 2016
