Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Julie Kedzie,-155,Germaine de Randamie,+115,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Masuto Kawana,+150,Bin Xie,-200,Road to UFC,Aug 24th 2024
Masuto Kawana,-120,Young Jae Song,-110,Road to UFC,May 18th 2024
Toshiomi Kazama,+180,Charalampos Grigoriou,-218,UFC,Aug 10th 2024
Toshiomi Kazama,+150,Garrett Armfield,-175,UFC on ESPN: Holloway vs. The Korean Zombie,Aug 26th 2023
Toshiomi Kazama,+260,Rinya Nakamura,-350,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
Toshiomi Kazama,+130,Min Woo Kim,-175,Road to UFC,Oct 23rd 2022
Valmir Lazaro,-125,Michel Prazeres,-115,UFC Fight Night 78: Magny vs. Gastelum,Nov 21st 2015
Tatsuya Kawajiri,+175,Cub Swanson,-245,UFC Fight Night 92: Rodriguez vs. Caceres,Aug 6th 2016
Tatsuya Kawajiri,+265,Dennis Bermudez,-385,UFC Fight Night 83: Cowboy vs. Cowboy,Feb 21st 2016
Tatsuya Kawajiri,-265,Jason Knight,+185,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Tatsuya Kawajiri,-105,Dennis Siver,-135,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Tatsuya Kawajiri,-155,Clay Guida,+115,UFC Fight Night 39: Minotauro vs. Nelson,Apr 11th 2014
Tatsuya Kawajiri,-210,Sean Soriano,+160,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
Ronnie Lawrence,-150,Dan Argueta,+110,UFC Fight Night 227,Jun 17th 2023
Ronnie Lawrence,-250,Cameron Saaiman,+200,UFC 282,Dec 10th 2022
Ronnie Lawrence,-160,Saidyokub Kakhramonov,+140,UFC on ESPN: dos Anjos vs. Fiziev,Jul 9th 2022
Ronnie Lawrence,-270,Leomana Martinez,+230,UFC 271,Feb 12th 2022
Ronnie Lawrence,-140,Vince Cachero,+120,UFC Fight Night 186: Rozenstruik vs. Gane,Feb 27th 2021
Justin Lawrence,-125,Daniel Pineda,-115,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Justin Lawrence,+150,Max Holloway,-190,UFC 150: Henderson vs. Edgar II,Aug 11th 2012
Justin Lawrence,-350,John Cofer,+250,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Justin Lawrence,-260,Michael Chiesa,+220,UFC: The Ultimate Fighter 15 Episode 10,May 11th 2012
Justin Lawrence,-200,Cristiano Marcello,+170,UFC: The Ultimate Fighter 15 Episode 3,Mar 23rd 2012
Tom Lawlor,+170,Corey Anderson,-230,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Tom Lawlor,+130,Gian Villante,-170,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Tom Lawlor,-145,Michael Kuiper,+105,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Tom Lawlor,+175,Francis Carmont,-245,UFC 154: St-Pierre vs. Condit,Nov 17th 2012
Tom Lawlor,-225,Jason Macdonald,+175,UFC on FUEL TV 3: Korean Zombie vs. Poirier,May 15th 2012
Tom Lawlor,+280,Chris Weidman,-400,UFC 139: Shogun vs. Henderson,Nov 19th 2011
Tom Lawlor,+140,Patrick Cote,-170,UFC 121: Lesnar vs. Velasquez,Oct 23rd 2010
Tom Lawlor,-550,Joe Doerksen,+400,UFC 113: Machida vs. Shogun II,May 8th 2010
Tom Lawlor,+190,Aaron Simpson,-250,UFC Fight Night 20: Maynard vs Diaz,Jan 11th 2010
Tom Lawlor,+220,C.B. Dollaway,-300,UFC 100,Jul 11th 2009
Robbie Lawler,+163,Niko Price,-225,UFC,Jul 9th 2023
Robbie Lawler,+300,Santiago Ponzinibbio,-400,UFC 282,Dec 10th 2022
Robbie Lawler,+130,Bryan Barberena,-150,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Robbie Lawler,-250,Nick Diaz,+210,UFC 266: Volkanovski vs. Ortega,Sep 25th 2021
Robbie Lawler,+120,Neil Magny,-140,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Robbie Lawler,+135,Colby Covington,-175,UFC on ESPN 5: Covington vs. Lawler,Aug 3rd 2019
Robbie Lawler,+145,Ben Askren,-185,UFC 235: Jones vs. Smith,Mar 2nd 2019
Robbie Lawler,-160,Rafael Dos Anjos,+120,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Robbie Lawler,-280,Tyron Woodley,+200,UFC 201: Lawler vs. Woodley,Jul 30th 2016
Robbie Lawler,-145,Carlos Condit,+125,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Robbie Lawler,+100,Rory Macdonald,-140,UFC 189: Mendes vs. McGregor,Jul 11th 2015
Robbie Lawler,+200,Johny Hendricks,-235,UFC 181: Hendricks vs. Lawler 2,Dec 6th 2014
Robbie Lawler,-260,Matt Brown,+180,UFC on FOX 12: Lawler vs. Brown,Jul 26th 2014
Robbie Lawler,-215,Jake Ellenberger,+165,UFC 173: Barao vs. Dillashaw,May 24th 2014
Robbie Lawler,+200,Johny Hendricks,-260,UFC 171: Hendricks vs. Lawler,Mar 15th 2014
Robbie Lawler,-175,Donald Cerrone,+135,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Robbie Lawler,+185,Rory Macdonald,-265,UFC 167: St-Pierre vs. Hendricks,Nov 16th 2013
Robbie Lawler,-350,Bobby Voelker,+250,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Robbie Lawler,+250,Josh Koscheck,-325,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Mats Nilsson,-105,Omari Akhmedov,-135,UFC 182: Jones vs. Cormier,Jan 3rd 2015
Mats Nilsson,+200,Luke Barnatt,-280,UFC Fight Night 37: Gustafsson vs. Manuwa,Mar 8th 2014
Tom Niinimaki,-140,Renato Carneiro,+100,UFC Fight Night 58: Machida vs. Dollaway,Dec 20th 2014
Tom Niinimaki,-170,Chas Skelly,+130,UFC Fight Night 49: Henderson vs. Dos Anjos,Aug 23rd 2014
Tom Niinimaki,-245,Niklas Backstrom,+205,UFC Fight Night 41: Munoz vs. Mousasi,May 31st 2014
Tom Niinimaki,+130,Rani Yahya,-170,UFC: The Ultimate Fighter 18 Finale,Nov 30th 2013
Ramsey Nijem,-180,Andrew Holbrook,+140,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Ramsey Nijem,+200,Carlos Diego Ferreira,-280,UFC 177: Dillashaw vs. Soto,Aug 30th 2014
Ramsey Nijem,+160,Beneil Dariush,-210,UFC Fight Night 39: Minotauro vs. Nelson,Apr 11th 2014
Ramsey Nijem,-170,Justin Edwards,+130,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
Ramsey Nijem,-210,James Vick,+160,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Ramsey Nijem,+170,Myles Jury,-230,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
Ramsey Nijem,-175,Joe Proctor,+135,UFC on FOX 5: Henderson vs. Diaz,Dec 8th 2012
Ramsey Nijem,-195,C.J. Keith,+160,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
Ramsey Nijem,-225,Danny Downes,+175,UFC 137: Penn vs. Diaz,Oct 29th 2011
Ramsey Nijem,-140,Tony Ferguson,+110,UFC: The Ultimate Fighter 13 Finale,Jun 4th 2011
Macy Chiasson,+195,Mayra Bueno Silva,-238,UFC 303,Jun 30th 2024
Macy Chiasson,-138,Pannie Kianzad,+105,UFC,Mar 16th 2024
Macy Chiasson,+190,Ketlen Vieira,-250,UFC,Jan 13th 2024
Macy Chiasson,+136,Irene Aldana,-156,UFC 279,Sep 10th 2022
Macy Chiasson,+180,Norma Dumont,-210,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Macy Chiasson,+250,Raquel Pennington,-300,UFC Fight Night: Lewis vs. Daukaus,Dec 18th 2021
Macy Chiasson,-365,Shanna Young,+300,UFC on ESPN+ 25: Anderson vs. Blachowicz 2,Feb 15th 2020
Macy Chiasson,-380,Lina Lansberg,+260,UFC on ESPN+ 18: Hermansson vs. Cannonier,Sep 28th 2019
Macy Chiasson,-300,Sarah Moras,+220,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Macy Chiasson,-300,Gina Mazany,+220,UFC 235: Jones vs. Smith,Mar 2nd 2019
Macy Chiasson,+165,Pannie Kianzad,-215,UFC: The Ultimate Fighter 28 Finale: Dos Anjos vs. Usman,Nov 30th 2018
Macy Chiasson,-225,Marion Reneau,+190,UFC on ESPN 21: Brunson vs. Holland,Mar 20th 2021
Calvin Kattar,+120,Aljamain Sterling,-142,UFC 300,Apr 14th 2024
Calvin Kattar,-175,Arnold Allen,+150,UFC Fight Night 213,Oct 29th 2022
Calvin Kattar,-170,Josh Emmett,+145,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Calvin Kattar,+115,Max Holloway,-135,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
Calvin Kattar,-230,Dan Ige,+195,UFC on ESPN 13: Kattar vs. Ige,Jul 15th 2020
Calvin Kattar,-240,Jeremy Stephens,+205,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Calvin Kattar,+190,Zabit Magomedsharipov,-270,UFC on ESPN+ 21: Zabit vs. Kattar,Nov 9th 2019
Calvin Kattar,-165,Ricardo Lamas,+125,UFC 238: Cejudo vs. Moraes,Jun 8th 2019
Calvin Kattar,-245,Chris Fishgold,+175,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Calvin Kattar,-180,Renato Moicano,+140,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Calvin Kattar,+185,Shane Burgos,-265,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Calvin Kattar,+230,Andre Fili,-310,UFC 214: Cormier vs. Jones 2,Jul 29th 2017
Michael Chiesa,-455,Tony Ferguson,+350,UFC,Aug 3rd 2024
Michael Chiesa,+144,Kevin Holland,-186,UFC,Jul 30th 2023
Michael Chiesa,+120,Sean Brady,-140,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Michael Chiesa,+140,Vicente Luque,-160,UFC 265: Lewis vs. Gane,Aug 7th 2021
Michael Chiesa,+130,Neil Magny,-150,UFC on ESPN 20: Chiesa vs. Magny,Jan 20th 2021
Michael Chiesa,-275,Diego Sanchez,+195,UFC 239: Jones vs. Santos,Jul 6th 2019
Michael Chiesa,-125,Carlos Condit,+105,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Michael Chiesa,-150,Anthony Pettis,+110,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Michael Chiesa,-120,Kevin Lee,-120,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
Michael Chiesa,+160,Beneil Dariush,-210,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
Michael Chiesa,-140,Jim Miller,+100,UFC Fight Night 80: VanZant vs. Namajunas,Dec 10th 2015
Michael Chiesa,-350,Mitch Clarke,+250,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
Michael Chiesa,+100,Joe Lauzon,-140,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Michael Chiesa,-170,Francisco Trinaldo,+130,UFC 173: Barao vs. Dillashaw,May 24th 2014
Michael Chiesa,+165,Rafael Dos Anjos,-215,UFC on ESPN+ 24: Blaydes vs. Dos Santos,Jan 25th 2020
Michael Chiesa,-260,Colton Smith,+180,UFC Fight Night 31: Fight For The Troops III,Nov 6th 2013
Michael Chiesa,+160,Jorge Masvidal,-210,UFC on FOX 8: Johnson vs. Moraga,Jul 27th 2013
Michael Chiesa,-215,Anton Kuivanen,+165,UFC 157: Rousey vs. Carmouche,Feb 23rd 2013
Michael Chiesa,+200,Al Iaquinta,-280,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Michael Chiesa,+130,James Vick,-160,UFC: The Ultimate Fighter 15 Episode 12,May 25th 2012
Michael Chiesa,+220,Justin Lawrence,-260,UFC: The Ultimate Fighter 15 Episode 10,May 11th 2012
Fabio Cherant,+125,Carlos Ulberg,-145,UFC 271,Feb 12th 2022
Fabio Cherant,+275,William Knight,-325,UFC on ESPN: Cannonier vs. Gastelum,Aug 21st 2021
Fabio Cherant,+210,Alonzo Menifield,-250,UFC 260: Miocic vs. Ngannou 2,Mar 27th 2021
Danny Chavez,+260,Ricardo Ramos,-310,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Danny Chavez,-110,Kai Kamaka Iii.,-110,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
Danny Chavez,+155,Jared Gordon,-180,UFC Fight Night 185: Blaydes vs. Lewis,Feb 20th 2021
Brad Katona,-549,Jesse Butler,+350,UFC Fight Night,Jun 8th 2024
Brad Katona,-130,Garrett Armfield,+110,UFC 297,Jan 21st 2024
Brad Katona,-185,Cody Gibson,+154,UFC,Aug 20th 2023
Brad Katona,-185,Hunter Azure,+145,UFC on ESPN+ 16: Cowboy vs. Gaethje,Sep 14th 2019
Brad Katona,-230,Merab Dvalishvili,+170,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Brad Katona,-215,Matthew Lopez,+165,UFC 231: Holloway vs. Ortega,Dec 8th 2018
Ernest Chavez,+160,Zubaira Tukhugov,-210,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Ernest Chavez,+250,Elias Silverio,-350,UFC: The Ultimate Fighter Brazil 3 Finale,May 31st 2014
Yusuke Kasuya,+150,Alex Volkanovski,-190,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Nadia Kassem,-140,Ji Yeon Kim,+100,UFC 243: Whittaker vs. Adesanya,Oct 5th 2019
Nadia Kassem,-120,Montana de La Rosa,-120,UFC 234: Adesanya vs. Silva,Feb 9th 2019
Ernesta Kareckaite,+160,Dione Barbosa,-192,UFC,May 4th 2024
Impa Kasanganay,-150,Carlston Harris,+130,UFC Fight Night: Smith vs. Spann,Sep 18th 2021
Impa Kasanganay,-245,Joaquin Buckley,+185,UFC on ESPN+ 37: Moraes vs. Sandhagen,Oct 10th 2020
Impa Kasanganay,-115,Maki Pitolo,-115,UFC on ESPN+ 33: Smith vs. Rakic,Aug 29th 2020
Jenel Lausa,+255,Ulka Sasaki,-365,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
Jenel Lausa,+285,Eric Shelton,-405,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Jenel Lausa,+125,Magomed Bibulatov,-145,UFC 210: Cormier vs. Johnson 2,Apr 8th 2017
Jenel Lausa,-175,Yao Zhikui,+135,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Joe Lauzon,+150,Donald Cerrone,-175,UFC Fight Night: Kattar vs. Emmett,Jun 18th 2022
Joe Lauzon,+250,Donald Cerrone,-300,UFC Fight Night 208,May 14th 2022
Joe Lauzon,+135,Jonathan Pearce,-155,UFC on ESPN 6: Reyes vs. Weidman,Oct 18th 2019
Joe Lauzon,-245,Chris Gruetzemacher,+175,UFC 223: Nurmagomedov vs. Iaquinta,Apr 7th 2018
Joe Lauzon,-120,Clay Guida,-120,UFC Fight Night 120: Poirier vs. Pettis,Nov 11th 2017
Joe Lauzon,-125,Stevie Ray,-115,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
Joe Lauzon,-160,Marcin Held,+120,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
Joe Lauzon,-110,Jim Miller,-130,UFC on FOX 21: Maia vs. Condit,Aug 27th 2016
Joe Lauzon,-120,Diego Sanchez,-120,UFC 200: Tate vs. Nunes,Jul 9th 2016
Joe Lauzon,+140,Evan Dunham,-180,UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes,Dec 11th 2015
Joe Lauzon,-260,Takanori Gomi,+180,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Joe Lauzon,-105,Al Iaquinta,-135,UFC 183: Silva vs. Diaz,Jan 31st 2015
Joe Lauzon,-140,Michael Chiesa,+100,UFC Fight Night 50: Souza vs. Mousasi,Sep 5th 2014
Joe Lauzon,-210,Mac Danzig,+160,UFC on FOX 9: Johnson vs. Benavidez,Dec 14th 2013
Joe Lauzon,-185,Michael Johnson,+145,UFC Fight Night 26: Shogun vs. Sonnen,Aug 17th 2013
Joe Lauzon,+120,Jim Miller,-160,UFC 155: Dos Santos vs. Velasquez II,Dec 29th 2012
Joe Lauzon,-150,Jamie Varner,+110,UFC on FOX 4: Shogun vs. Vera,Aug 4th 2012
Joe Lauzon,+140,Anthony Pettis,-180,UFC 144: Edgar vs. Henderson,Feb 25th 2012
Joe Lauzon,+180,Melvin Guillard,-260,UFC 136: Edgar vs. Maynard 3,Oct 8th 2011
Joe Lauzon,-300,Curt Warburton,+240,UFC On Versus 4,Jun 26th 2011
Joe Lauzon,+160,George Sotiropoulos,-195,UFC 123: Rampage vs. Machida,Nov 20th 2010
Joe Lauzon,-335,Gabe Ruediger,+255,UFC 118: Edgar vs. Penn 2,Aug 28th 2010
Joe Lauzon,-240,Sam Stout,+180,UFC 108: Evans vs Silva,Jan 2nd 2010
Joe Lauzon,-175,Jeremy Stephens,+145,UFC Fight Night 17: Lauzon vs Stephens,Feb 7th 2009
Joe Lauzon,-675,Kyle Bradley,+450,UFC Fight Night 15: Diaz vs Neer,Sep 17th 2008
Joe Lauzon,+155,Kenny Florian,-175,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
Joe Lauzon,-800,Jason Reinhardt,+500,UFC 78: Validation,Nov 17th 2007
Dan Lauzon,+300,Efrain Escudero,-390,UFC 114: Jackson vs. Evans,May 29th 2010
Dan Lauzon,+155,Cole Miller,-185,UFC 108: Evans vs Silva,Jan 2nd 2010
Ilir Latifi,+145,Rodrigo Nascimento,-170,UFC Fight Night 226,May 20th 2023
Ilir Latifi,-200,Aleksei Oliynyk,+170,UFC Vegas 57,Oct 1st 2022
Ilir Latifi,-150,Aleksei Oleinik,+130,UFC Fight Night 207,Mar 26th 2022
Ilir Latifi,+240,Alexander Romanov,-300,UFC,Feb 19th 2022
Ilir Latifi,+155,Tanner Boser,-180,UFC Fight Night 189: Rozenstruik vs. Sakai,Jun 5th 2021
Ilir Latifi,+125,Volkan Oezdemir,-165,UFC on ESPN+ 14: Shevchenko vs. Carmouche 2,Aug 10th 2019
Ilir Latifi,-110,Corey Anderson,-110,UFC 232: Jones vs. Gustafsson 2,Dec 29th 2018
Ilir Latifi,-105,Ovince St. Preux,-135,UFC on FOX 28: Stephens vs. Emmett,Feb 24th 2018
Ilir Latifi,-140,Tyson Pedro,+100,UFC 215: Nunes vs. Shevchenko 2,Sep 9th 2017
Ilir Latifi,+185,Ryan Bader,-265,UFC Fight Night 93: Arlovski vs. Barnett,Sep 3rd 2016
Ilir Latifi,-150,Gian Villante,+110,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Ilir Latifi,-210,Sean O'Connell,+160,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
Ilir Latifi,-190,Hans Stringer,+150,UFC Fight Night 72: Bisping vs. Leites,Jul 18th 2015
Ilir Latifi,-230,Jan Blachowicz,+170,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Ilir Latifi,-245,Chris Dempsey,+175,UFC Fight Night 46: McGregor vs. Brandao,Jul 19th 2014
Ilir Latifi,-115,Cyrille Diabate,-125,UFC Fight Night 37: Gustafsson vs. Manuwa,Mar 8th 2014
Ilir Latifi,+185,Derrick Lewis,-265,UFC 247: Jones vs. Reyes,Feb 8th 2020
Ilir Latifi,+1000,Gegard Mousasi,-2000,UFC on Fuel TV 9: Mousasi vs. Latifi,Apr 6th 2013
Brock Larson,-490,Brian Foster,+355,UFC 106: Ortiz vs Griffin 2,Nov 21st 2009
Brock Larson,-550,Mike Pierce,+400,UFC Fight Night 19,Sep 16th 2009
Brock Larson,-420,Mike Pyle,+300,UFC 98: Evans vs Machida,May 23rd 2009
Brock Larson,-505,Jesse Sanders,+365,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
Jeremy Larsen,+145,Andre Fili,-185,UFC 166: Velasquez vs. Dos Santos III,Oct 19th 2013
Jeremy Larsen,+130,Lucas Martins,-170,UFC on FX 8: Belfort vs. Rockhold,May 18th 2013
Jeremy Larsen,+210,Joe Proctor,-290,UFC: The Ultimate Fighter 15 Finale,Jun 1st 2012
Matheus Nicolau,-175,Alex Perez,+145,UFC,Apr 28th 2024
Matheus Nicolau,+161,Manel Kape,-200,UFC,Jan 13th 2024
Matheus Nicolau,-145,Brandon Royval,+125,UFC Fight Night: Holloway vs. Allen,Apr 15th 2023
Matheus Nicolau,-225,Matt Schnell,+190,UFC Fight Night 214,Dec 3rd 2022
Matheus Nicolau,-110,David Dvorak,-110,UFC Fight Night 207,Mar 26th 2022
Matheus Nicolau,-155,Tim Elliott,+135,UFC Fight Night: Dern vs. Rodriguez,Oct 9th 2021
Matheus Nicolau,-185,Dustin Ortiz,+145,UFC on FOX 30: Alvarez vs. Poirier 2,Jul 28th 2018
Matheus Nicolau,-160,Louis Smolka,+120,UFC 219: Cyborg vs. Holm,Dec 30th 2017
Matheus Nicolau,+175,John Moraga,-245,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,Jul 8th 2016
Matheus Nicolau,-185,Bruno Korea,+145,UFC Fight Night 77: Belfort vs. Henderson 3,Nov 7th 2015
Mike Nickels,+300,Stephan Bonnar,-420,UFC 73: Stacked,Jul 7th 2007
Alex Nicholson,+130,Jack Hermansson,-170,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Alex Nicholson,+235,Sam Alvey,-315,UFC Fight Night 98: Dos Anjos vs. Ferguson,Nov 5th 2016
Alex Nicholson,+175,Devin Clark,-245,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Bo Nickal,-910,Paul Craig,+600,UFC,Nov 17th 2024
Bo Nickal,-1100,Cody Brundage,+700,UFC 300,Apr 14th 2024
Bo Nickal,-2500,Val Woodburn,+1200,UFC,Jul 9th 2023
Bo Nickal,-1800,Jamie Pickett,+900,UFC 285,Mar 4th 2023
Ben Nguyen,+110,Wilson Reis,-150,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Ben Nguyen,+110,Tim Elliott,-150,UFC Fight Night 110: Lewis vs. Hunt,Jun 10th 2017
Ben Nguyen,-140,Geane Herrera,+100,UFC Fight Night 101: Whittaker vs. Brunson,Nov 26th 2016
Ben Nguyen,+105,Louis Smolka,-145,UFC Fight Night 91: McDonald vs. Lineker,Jul 13th 2016
Ben Nguyen,-135,Ryan Benoit,-105,UFC 193: Rousey vs. Holm,Nov 14th 2015
Ben Nguyen,+190,Alptekin Ozkilic,-270,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Ben Nguyen,+125,Jussier Formiga,-155,UFC 221: Romero vs. Rockhold,Feb 10th 2018
Steven Nguyen,+105,Jarno Errens,-125,UFC,Mar 24th 2024
Morgan Charriere,-549,Gabriel Miranda,+350,UFC,Sep 28th 2024
Morgan Charriere,-110,Chepe Mariscal,-120,UFC,Apr 6th 2024
Morgan Charriere,-275,Manolo Zecchini,+200,UFC on ESPN: Gane vs. Spivak,Sep 2nd 2023
Francis Ngannou,-190,Ciryl Gane,+165,UFC 270,Jan 22nd 2022
Francis Ngannou,-300,Jairzinho Rozenstruik,+250,UFC 249: Ferguson vs. Gaethje,May 9th 2020
Francis Ngannou,-230,Junior Dos Santos,+170,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
Francis Ngannou,+130,Cain Velasquez,-170,UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019
Francis Ngannou,-155,Curtis Blaydes,+115,UFC Fight Night 141: Blaydes vs. Ngannou 2,Nov 24th 2018
Francis Ngannou,-230,Derrick Lewis,+170,UFC 226: Miocic vs. Cormier,Jul 7th 2018
Francis Ngannou,-160,Stipe Miocic,+130,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
Francis Ngannou,-230,Alistair Overeem,+170,UFC 218: Holloway vs. Aldo 2,Dec 2nd 2017
Francis Ngannou,-350,Andrei Arlovski,+250,UFC on FOX 23: Shevchenko vs. Pena,Jan 28th 2017
Francis Ngannou,-600,Anthony Hamilton,+400,UFC Fight Night 102: Lewis vs. Abdurakhimov,Dec 9th 2016
Francis Ngannou,-705,Bojan Mihajlovic,+435,UFC on FOX 20: Holm vs. Shevchenko,Jul 23rd 2016
Francis Ngannou,+100,Curtis Blaydes,-140,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Francis Ngannou,+110,Luiz Henrique,-150,UFC on FOX 17: Dos Anjos vs. Cerrone,Dec 19th 2015
Chelsea Chandler,-115,Yana Santos,-105,UFC,Aug 10th 2024
Chelsea Chandler,-142,Josiane Nunes,+120,UFC,Mar 16th 2024
Chelsea Chandler,-110,Norma Dumont,-120,UFC Fight Night 225,Jul 15th 2023
Chelsea Chandler,-150,Julija Stoliarenko,+130,UFC Vegas 57,Oct 1st 2022
Chelsea Chandler,,Norma Dumont,,UFC Fight Night 226,May 20th 2023
Michael Chandler,+164,Charles Oliveira,-198,UFC,Nov 17th 2024
Michael Chandler,+100,Conor McGregor,-120,UFC,Jun 29th 2024
Michael Chandler,-130,Conor McGregor,+110,UFC,Dec 31st 2023
Michael Chandler,-155,Tony Ferguson,+135,UFC 274: Oliveira vs. Gaethje,May 7th 2022
Michael Chandler,+120,Justin Gaethje,-140,UFC 268: Usman vs. Covington 2,Nov 6th 2021
Michael Chandler,+146,Charles Oliveira,-178,UFC 262: Oliveira vs. Chandler,May 15th 2021
Michael Chandler,+140,Dan Hooker,-160,UFC 257: Poirier vs. McGregor 2,Jan 23rd 2021
Alex Chambers,+350,Livia Renata Souza,-530,UFC Fight Night 137: Santos vs. Anders,Sep 22nd 2018
Alex Chambers,+125,Nadia Kassem,-165,UFC Fight Night 121: Werdum vs. Tybura,Nov 18th 2017
Alex Chambers,+600,Paige Vanzant,-1200,UFC 191: Johnson vs. Dodson II,Sep 5th 2015
Alex Chambers,+160,Kailin Curran,-210,UFC Fight Night 65: Hunt vs. Miocic,May 9th 2015
Luan Chagas,+140,Siyar Bahadurzada,-180,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
Luan Chagas,-165,Jim Wallhead,+125,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
Luan Chagas,+135,Erick Silva,-175,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Edgar Chairez,+180,Joshua van,-230,UFC,Sep 15th 2024
Edgar Chairez,-400,Daniel da Silva,+310,UFC,Feb 25th 2024
Edgar Chairez,-395,Daniel Lacerda,+310,UFC,Feb 25th 2024
Edgar Chairez,-225,Daniel Lacerda,+163,UFC Fight Night,Oct 14th 2023
Edgar Chairez,-177,Daniel da Silva Lacerda,+132,UFC,Sep 17th 2023
Edgar Chairez,+600,Tatsuro Taira,-910,UFC,Jul 9th 2023
Kai Kara France,+105,Cody Garbrandt,-125,UFC 269,Dec 11th 2021
Kai Kara France,-205,Rogerio Bontorin,+175,UFC 259: Blachowicz vs. Adesanya,Mar 6th 2021
Kai Kara France,-365,Elias Garcia,+255,UFC Fight Night 142: Dos Santos vs. Tuivasa,Dec 1st 2018
Kyung Ho Kang,-105,Muin Gafurov,-115,UFC,Jun 22nd 2024
Kyung Ho Kang,+125,John Castaneda,-157,UFC,Nov 12th 2023
Kyung Ho Kang,-150,Rani Yahya,+110,UFC on ESPN: Hall vs. Strickland,Jul 31st 2021
