Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
Thiago Tavares,+110,Khabib Nurmagomedov,-150,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
Thiago Tavares,-110,Sam Stout,-120,UFC 142: Aldo vs. Mendes,Jan 14th 2012
Thiago Tavares,-210,Spencer Fisher,+160,UFC 134: Silva vs. Okami,Aug 27th 2011
Thiago Tavares,-130,Shane Roller,+100,UFC On Versus 3: Sanchez vs. Kampmann,Mar 3rd 2011
Thiago Tavares,-290,Pat Audinwood,+230,UFC 119: Mir vs. Cro Cop,Sep 25th 2010
Thiago Tavares,-260,Nik Lentz,+200,UFC Fight Night 20: Maynard vs Diaz,Jan 11th 2010
Thiago Tavares,-120,Manny Gamburyan,-110,UFC 94: St-Pierre vs Penn 2,Jan 31st 2009
Thiago Tavares,-300,Kurt Pellegrino,+235,UFC 88: Breakthrough,Sep 6th 2008
Thiago Tavares,-475,Matt Wiman,+337,UFC 85: Bedlam,Jun 7th 2008
Thiago Tavares,-750,Michihiro Omigawa,+525,UFC Fight Night 12: Swick vs Burkman,Jan 23rd 2008
Thiago Tavares,-110,Tyson Griffin,-130,UFC 76: Knockout,Sep 22nd 2007
Timur Valiev,+130,Raoni Barcelos,-150,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
Timur Valiev,-410,Martin Day,+315,UFC Fight Night 184: Overeem vs. Volkov,Feb 6th 2021
Timur Valiev,-385,Trevin Jones,+265,UFC on ESPN 15: Munhoz vs. Edgar,Aug 22nd 2020
Miesha Tate,+130,Julia Avila,-175,UFC Fight Night,Dec 2nd 2023
Miesha Tate,+400,Bia Mesquita,-600,UFC Fight Pass Invitational 3,Dec 15th 2022
Miesha Tate,-162,Lauren Murphy,+136,UFC on ABC: Ortega vs. Rodriguez,Jul 16th 2022
Miesha Tate,-175,Lauren Murphy,+145,UFC 276: Adesanya vs. Cannonier,Jul 2nd 2022
Miesha Tate,+140,Ketlen Vieira,-160,UFC Fight Night: Vieira vs. Tate,Nov 20th 2021
Miesha Tate,+115,Marion Reneau,-135,UFC on ESPN: Makhachev vs. Moises,Jul 17th 2021
Miesha Tate,-255,Raquel Pennington,+215,UFC 205: Alvarez vs. McGregor,Nov 12th 2016
Miesha Tate,-280,Amanda Nunes,+220,UFC 200: Tate vs. Nunes,Jul 9th 2016
Miesha Tate,+310,Holly Holm,-400,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Miesha Tate,-210,Jessica Eye,+160,UFC on FOX 16: Dillashaw vs. Barao 2,Jul 25th 2015
Miesha Tate,+135,Sara McMann,-175,UFC 183: Silva vs. Diaz,Jan 31st 2015
Miesha Tate,-280,Rin Nakai,+200,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Miesha Tate,-165,Liz Carmouche,+125,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
Miesha Tate,+550,Ronda Rousey,-1050,UFC 168: Weidman vs. Silva II,Dec 28th 2013
Miesha Tate,-175,Cat Zingano,+135,UFC: The Ultimate Fighter 17 Finale,Apr 13th 2013
Michinori Tanaka,-230,Ricardo Lucas Ramos,+170,UFC Fight Night 104: Bermudez vs. Korean Zombie,Feb 4th 2017
Michinori Tanaka,-115,Rani Yahya,-125,UFC Fight Night 95: Cyborg vs. Lansberg,Sep 24th 2016
Michinori Tanaka,-135,Joe Soto,-105,UFC 195: Lawler vs. Condit,Jan 2nd 2016
Michinori Tanaka,-150,Kyung Ho Kang,+110,UFC Fight Night 52: Hunt vs. Nelson,Sep 20th 2014
Jason Tan,+260,Dong Hyun Kim,-320,UFC 84: Ill Will,May 24th 2008
Evan Tanner,-120,Kendall Grove,-120,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
Charlie Valencia,+105,Ivan Menjivar,-135,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
Genaro Valdez,+225,Evan Elder,-275,UFC Fight Night 225,Jul 15th 2023
Genaro Valdez,+140,Nathan Levy,-160,UFC Fight Night 214,Dec 3rd 2022
Genaro Valdez,-130,Matt Frevola,+110,UFC 270,Jan 22nd 2022
Richie Vaculik,+110,Danny Martinez,-150,UFC 193: Rousey vs. Holm,Nov 14th 2015
Richie Vaculik,+235,Louis Smolka,-315,UFC Fight Night 55: Rockhold vs. Bisping,Nov 7th 2014
Richie Vaculik,-150,Roldan Sangcha-An,+110,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
Issei Tamura,+285,T.J. Dillashaw,-405,UFC 158: St-Pierre vs. Diaz,Mar 16th 2013
Issei Tamura,+170,Raphael Assuncao,-200,UFC on FUEL TV 4: Munoz vs. Weidman,Jul 11th 2012
Payton Talbott,-298,Yanis Ghemmouri,+240,UFC 303,Jun 30th 2024
Payton Talbott,-125,Cameron Saaiman,+105,UFC,Mar 24th 2024
Payton Talbott,-549,Nick Aguirre,+350,UFC,Nov 18th 2023
Nordine Taleb,+155,Muslim Salikhov,-195,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Nordine Taleb,-105,Kyle Prepolec,-135,UFC on ESPN+ 9: Iaquinta vs. Cowboy,May 4th 2019
Nordine Taleb,-130,Sean Strickland,-110,UFC Fight Night 138: Volkan vs. Smith,Oct 27th 2018
Nordine Taleb,-190,Claudio Henrique da Silva,+150,UFC Fight Night 130: Thompson vs. Till,May 27th 2018
Nordine Taleb,-155,Danny Roberts,+115,UFC on FOX 26: Lawler vs. Dos Anjos,Dec 16th 2017
Nordine Taleb,-300,Oliver Enkamp,+220,UFC Fight Night 109: Gustafsson vs. Teixeira,May 28th 2017
Nordine Taleb,+185,Santiago Ponzinibbio,-265,UFC Fight Night 105: Lewis vs. Browne,Feb 19th 2017
Nordine Taleb,+200,Erick Silva,-280,UFC 196: McGregor vs. Diaz,Mar 5th 2016
Nordine Taleb,+170,Warlley Alves,-230,UFC 190: Rousey vs. Correia,Aug 1st 2015
Nordine Taleb,-215,Chris Clements,+165,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
Nordine Taleb,-350,Jingliang Li,+250,UFC Fight Night 54: MacDonald vs. Saffiedine,Oct 4th 2014
Nordine Taleb,-270,Vik Grujic,+190,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
Mairbek Taisumov,-385,Diego Ferreira,+265,UFC 242: Khabib vs. Poirier,Sep 7th 2019
Mairbek Taisumov,-350,Desmond Green,+250,UFC Fight Night 136: Hunt vs. Oleinik,Sep 15th 2018
Mairbek Taisumov,-190,Felipe Silva,+150,UFC Fight Night 115: Volkov vs. Struve,Sep 2nd 2017
Mairbek Taisumov,-280,Damir Hadzovic,+200,UFC Fight Night 86: Rothwell vs. Dos Santos,Apr 10th 2016
Mairbek Taisumov,-140,Alan Patrick,+100,UFC Fight Night 69: Jedrzejczyk vs. Penne,Jun 20th 2015
Mairbek Taisumov,-505,Anthony Christodoulou,+335,UFC on FOX 14: Gustafsson vs. Johnson,Jan 24th 2015
Mairbek Taisumov,-215,Marcin Bandel,+165,UFC Fight Night 53: Nelson vs. Story,Oct 4th 2014
Mairbek Taisumov,-185,Michel Prazeres,+145,UFC Fight Night 38: Shogun vs. Henderson,Mar 23rd 2014
Mairbek Taisumov,-305,Tae Hyun Bang,+225,UFC Fight Night 34: Saffiedine vs. Lim,Jan 4th 2014
Tatsuro Taira,-170,Alex Perez,+142,UFC,Jun 15th 2024
Tatsuro Taira,-325,Carlos Hernandez,+260,UFC,Dec 10th 2023
Tatsuro Taira,-910,Edgar Chairez,+600,UFC,Jul 9th 2023
Tatsuro Taira,-800,Jesus Santos Aguilar,+500,UFC Fight Night: Lewis vs. Spivak,Feb 4th 2023
Tatsuro Taira,-270,C.J. Vergara,+230,UFC Fight Night 212,Oct 15th 2022
Tatsuro Taira,-250,Carlos Candelario,+210,UFC Fight Night 208,May 14th 2022
Tatsuro Taira,-260,Carlos Candelario,+220,UFC Fight Night: Font vs. Vera,Apr 30th 2022
